1264101714	20250919	202509	2025	2025.7096	FRA	DIJON	FRA																		1	046	046	04	1	7.0	10	1	10	6.74157303370786	0								0								0								20250919170000	https://francetoday.com/uncategorized/secrets-of-dijon-through-the-eyes-of-a-local/
1264101715	20250919	202509	2025	2025.7096	FRA	FRANCE	FRA								AZEGOV	AZERBAIJAN	AZE					GOV			1	040	040	04	1	1.0	2	1	2	3.26086956521739	1	France	FR	FR		46	2	FR	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	France	FR	FR		46	2	FR	20250919170000	https://news.az/news/azerbaijan-s-fm-meets-with-incoming-french-ambassador
1264101716	20250919	202509	2025	2025.7096	FRA	FRANCE	FRA								ERI	ERITREA	ERI								0	174	174	17	4	-5.0	1	1	1	-2.99465240641711	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250919170000	https://www.dailymail.co.uk/news/article-15115391/Iranian-man-migrant-removed-France-one-one-deal-crossed-channel-small-boat.html
1264101717	20250919	202509	2025	2025.7096	FRA	PARIS	FRA								ERI	ERITREAN	ERI								0	174	174	17	4	-5.0	2	1	2	-2.99465240641711	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250919170000	https://www.dailymail.co.uk/news/article-15115391/Iranian-man-migrant-removed-France-one-one-deal-crossed-channel-small-boat.html
1264101718	20250919	202509	2025	2025.7096	FRA	FRENCH	FRA								FRALAB	FRANCE	FRA					LAB			1	139	139	13	3	-7.0	2	1	2	-4.71380471380472	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250919170000	https://news.az/news/french-trade-unions-issue-ultimatum-threaten-new-strikes
1264101719	20250919	202509	2025	2025.7096	FRA	FRENCH	FRA								GBR	UNITED KINGDOM	GBR								0	057	057	05	1	8.0	2	1	2	-2.99465240641711	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	20250919170000	https://www.dailymail.co.uk/news/article-15115391/Iranian-man-migrant-removed-France-one-one-deal-crossed-channel-small-boat.html
1264101720	20250919	202509	2025	2025.7096	FRA	FRENCH	FRA								GBR	UNITED KINGDOM	GBR								0	057	057	05	1	8.0	2	1	2	-2.99465240641711	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	20250919170000	https://www.dailymail.co.uk/news/article-15115391/Iranian-man-migrant-removed-France-one-one-deal-crossed-channel-small-boat.html
1264101721	20250919	202509	2025	2025.7096	FRAGOV	FRENCH	FRA					GOV			AZE	AZERBAIJAN	AZE								1	040	040	04	1	1.0	6	1	6	3.26086956521739	1	France	FR	FR		46	2	FR	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20250919170000	https://news.az/news/azerbaijan-s-fm-meets-with-incoming-french-ambassador
1264101722	20250919	202509	2025	2025.7096	FRAGOV	FRANCE	FRA					GOV			AZE	AZERBAIJAN	AZE								0	070	070	07	2	7.0	2	1	2	3.26086956521739	1	France	FR	FR		46	2	FR	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20250919170000	https://news.az/news/azerbaijan-s-fm-meets-with-incoming-french-ambassador
1264101723	20250919	202509	2025	2025.7096	FRAGOV	FRANCE	FRA					GOV			FRA	FRANCE	FRA								0	070	070	07	2	7.0	2	1	2	3.26086956521739	1	France	FR	FR		46	2	FR	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Armenia	AM	AM		40	45	AM	20250919170000	https://news.az/news/azerbaijan-s-fm-meets-with-incoming-french-ambassador
1264101724	20250919	202509	2025	2025.7096	FRALAB	FRENCH	FRA					LAB													1	139	139	13	3	-7.0	6	1	6	-4.71380471380472	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20250919170000	https://news.az/news/french-trade-unions-issue-ultimatum-threaten-new-strikes
1264101725	20250919	202509	2025	2025.7096	GBR	UNITED KINGDOM	GBR																		1	010	010	01	1	0.0	2	1	2	-3.42587123449498	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250919170000	https://www.dailymail.co.uk/news/article-15115449/Northern-Ireland-veterans-blast-Labour-betrayal-Troubles-legacy-deal-result-fresh-criminal-prosecutions-service-personnel.html
1264101726	20250919	202509	2025	2025.7096	GBR	UNITED KINGDOM	GBR																		0	010	010	01	1	0.0	12	2	12	-0.841562902533275	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	0								4	Londonderry, Derry, United Kingdom	UK	UKS6	18287	55	-7.33333	-2601896	20250919170000	https://www.johnogroat-journal.co.uk/news/national/new-northern-ireland-legacy-deal-leaves-a-lot-of-questions-to-answer-victims-141028/
1264101727	20250919	202509	2025	2025.7096	GBR	UNITED KINGDOM	GBR																		1	010	010	01	1	0.0	4	1	4	2.5440313111546	4	Chat Moss, Salford, United Kingdom	UK	UKL5	40111	53.45	-2.45	-2592304	0								4	Chat Moss, Salford, United Kingdom	UK	UKL5	40111	53.45	-2.45	-2592304	20250919170000	https://www.heraldscotland.com/news/25481826.scotland-birthplace-standard-gauge-railway/
1264101728	20250919	202509	2025	2025.7096	GBR	UNITED KINGDOM	GBR																		0	010	010	01	1	0.0	4	2	4	-0.841562902533275	4	Londonderry, Derry, United Kingdom	UK	UKS6	18287	55	-7.33333	-2601896	0								4	Londonderry, Derry, United Kingdom	UK	UKS6	18287	55	-7.33333	-2601896	20250919170000	https://www.johnogroat-journal.co.uk/news/national/new-northern-ireland-legacy-deal-leaves-a-lot-of-questions-to-answer-victims-141028/
1264101729	20250919	202509	2025	2025.7096	GBR	UNITED KINGDOM	GBR																		0	012	012	01	1	-0.4	8	1	8	-3.42587123449498	4	Loughgall, Armagh, United Kingdom	UK	UKQ8	18300	54.4167	-6.6	-2602071	0								4	Loughgall, Armagh, United Kingdom	UK	UKQ8	18300	54.4167	-6.6	-2602071	20250919170000	https://www.dailymail.co.uk/news/article-15115449/Northern-Ireland-veterans-blast-Labour-betrayal-Troubles-legacy-deal-result-fresh-criminal-prosecutions-service-personnel.html
1264101730	20250919	202509	2025	2025.7096	GBR	SCOTLAND	GBR																		1	014	014	01	1	0.0	5	1	5	2.5440313111546	4	Chat Moss, Salford, United Kingdom	UK	UKL5	40111	53.45	-2.45	-2592304	0								4	Chat Moss, Salford, United Kingdom	UK	UKL5	40111	53.45	-2.45	-2592304	20250919170000	https://www.heraldscotland.com/news/25481826.scotland-birthplace-standard-gauge-railway/
1264101731	20250919	202509	2025	2025.7096	GBR	BIRMINGHAM	GBR																		0	016	016	01	1	-2.0	6	1	6	-3.93198724760893	4	Napanee, Ontario, Canada	CA	CA08	12664	44.25	-76.95	-569927	0								4	Napanee, Ontario, Canada	CA	CA08	12664	44.25	-76.95	-569927	20250919170000	https://www.thewhig.com:443/news/sandy-pines-files-defence-in-accusations-of-wrongful-dismissal-harassment
1264101732	20250919	202509	2025	2025.7096	GBR	UNITED KINGDOM	GBR																		1	017	017	01	1	0.0	2	1	2	6.35593220338983	4	Ilkley, Bradford, United Kingdom	UK	UKB4	40138	53.9167	-1.81667	-2599353	0								4	Ilkley, Bradford, United Kingdom	UK	UKB4	40138	53.9167	-1.81667	-2599353	20250919170000	https://www.wharfedaleobserver.co.uk/news/25481741.lishmans-ilkley-named-britains-best-butchers-shop-2025/
1264101733	20250919	202509	2025	2025.7096	GBR	UNITED KINGDOM	GBR																		0	022	022	02	1	3.2	2	1	2	-3.42587123449498	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20250919170000	https://www.dailymail.co.uk/news/article-15115449/Northern-Ireland-veterans-blast-Labour-betrayal-Troubles-legacy-deal-result-fresh-criminal-prosecutions-service-personnel.html
1264101734	20250919	202509	2025	2025.7096	GBR	UNITED KINGDOM	GBR																		0	022	022	02	1	3.2	2	1	2	-3.42587123449498	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250919170000	https://www.dailymail.co.uk/news/article-15115449/Northern-Ireland-veterans-blast-Labour-betrayal-Troubles-legacy-deal-result-fresh-criminal-prosecutions-service-personnel.html
1264101735	20250919	202509	2025	2025.7096	GBR	LONDON	GBR																		1	040	040	04	1	1.0	6	1	6	-11.0874200426439	5	West Sussex, West Sussex, United Kingdom	UK	UKP6	40137	51	-0.416667	-2611411	0								5	West Sussex, West Sussex, United Kingdom	UK	UKP6	40137	51	-0.416667	-2611411	20250919170000	https://www.oxfordmail.co.uk/news/25481808.donald-trump-12-windsor-arrests-made-state-visit/
1264101736	20250919	202509	2025	2025.7096	GBR	UNITED KINGDOM	GBR																		1	042	042	04	1	1.9	2	1	2	6.35593220338983	4	Ilkley, Bradford, United Kingdom	UK	UKB4	40138	53.9167	-1.81667	-2599353	0								4	Ilkley, Bradford, United Kingdom	UK	UKB4	40138	53.9167	-1.81667	-2599353	20250919170000	https://www.wharfedaleobserver.co.uk/news/25481741.lishmans-ilkley-named-britains-best-butchers-shop-2025/
1264101737	20250919	202509	2025	2025.7096	GBR	UNITED KINGDOM	GBR																		1	042	042	04	1	1.9	2	1	2	-11.0874200426439	5	West Sussex, West Sussex, United Kingdom	UK	UKP6	40137	51	-0.416667	-2611411	0								5	West Sussex, West Sussex, United Kingdom	UK	UKP6	40137	51	-0.416667	-2611411	20250919170000	https://www.oxfordmail.co.uk/news/25481808.donald-trump-12-windsor-arrests-made-state-visit/
1264101738	20250919	202509	2025	2025.7096	GBR	UNITED KINGDOM	GBR																		1	043	043	04	1	2.8	6	1	6	-2.66666666666666	4	Inverie, Highland, United Kingdom	UK	UKV3	40172	57.0333	-5.66667	-2599517	0								4	Inverie, Highland, United Kingdom	UK	UKV3	40172	57.0333	-5.66667	-2599517	20250919170000	https://www.johnogroat-journal.co.uk/news/national/man-76-reported-missing-after-setting-off-on-highland-trail-walk-141026/
1264101739	20250919	202509	2025	2025.7096	GBR	UNITED KINGDOM	GBR																		0	051	051	05	1	3.4	2	1	2	2.5440313111546	4	Chat Moss, Salford, United Kingdom	UK	UKL5	40111	53.45	-2.45	-2592304	0								4	Chat Moss, Salford, United Kingdom	UK	UKL5	40111	53.45	-2.45	-2592304	20250919170000	https://www.heraldscotland.com/news/25481826.scotland-birthplace-standard-gauge-railway/
1264101740	20250919	202509	2025	2025.7096	GBR	UNITED KINGDOM	GBR																		0	051	051	05	1	3.4	8	1	4	4.52488687782806	4	Weston-Super-Mare, North Somerset, United Kingdom	UK	UKJ4	40094	51.3458	-2.96778	-2611361	0								4	Weston-Super-Mare, North Somerset, United Kingdom	UK	UKJ4	40094	51.3458	-2.96778	-2611361	20250919170000	https://www.express.co.uk/news/uk/2110914/554m-boost-save-historic-birnbeck
1264101741	20250919	202509	2025	2025.7096	GBR	UNITED KINGDOM	GBR																		1	071	071	07	2	7.4	2	1	2	-1.91326530612245	4	Twickenham, Richmond upon Thames, United Kingdom	UK	UKL1	40133	51.4333	-0.316667	-2610350	0								4	Twickenham, Richmond upon Thames, United Kingdom	UK	UKL1	40133	51.4333	-0.316667	-2610350	20250919170000	https://www.richmondandtwickenhamtimes.co.uk/news/national/uk-today/25480562.hmrc-expert-reveals-pension-mistakes-cost/
1264101742	20250919	202509	2025	2025.7096	GBR	UNITED KINGDOM	GBR																		0	090	090	09	2	-2.0	4	1	4	-1.0948905109489	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250919170000	https://www.rte.ie/news/ireland/2025/0919/1534395-legacy-reaction/
1264101743	20250919	202509	2025	2025.7096	GBR	BIRMINGHAM	GBR																		0	110	110	11	3	-2.0	6	1	6	-3.93198724760893	4	Napanee, Ontario, Canada	CA	CA08	12664	44.25	-76.95	-569927	0								4	Napanee, Ontario, Canada	CA	CA08	12664	44.25	-76.95	-569927	20250919170000	https://www.thewhig.com:443/news/sandy-pines-files-defence-in-accusations-of-wrongful-dismissal-harassment
1264101744	20250919	202509	2025	2025.7096	GBR	WALES	GBR																		0	111	111	11	3	-2.0	10	1	10	5.26315789473685	0								0								0								20250919170000	https://www.shropshirestar.com/entertainment/2025/09/19/rhayader-tourism-partnership/
1264101745	20250919	202509	2025	2025.7096	GBR	LIVERPOOL	GBR																		1	120	120	12	3	-4.0	2	1	2	4.49438202247191	4	Twickenham, Richmond upon Thames, United Kingdom	UK	UKL1	40133	51.4333	-0.316667	-2610350	0								4	Twickenham, Richmond upon Thames, United Kingdom	UK	UKL1	40133	51.4333	-0.316667	-2610350	20250919170000	https://www.richmondandtwickenhamtimes.co.uk/news/national/uk-today/25480731.went-ivy-tuck-downton-abbey-experience/
1264101746	20250919	202509	2025	2025.7096	GBR	BRITAIN	GBR								AFG	AFGHANISTAN	AFG								0	020	020	02	1	3.0	1	1	1	-3.31588132635253	4	Bagram, Parvan, Afghanistan	AF	AF40	99925	34.9669	69.265	-3369796	4	Bagram, Parvan, Afghanistan	AF	AF40	99925	34.9669	69.265	-3369796	4	Bagram, Parvan, Afghanistan	AF	AF40	99925	34.9669	69.265	-3369796	20250919170000	https://www.latimes.com/world-nation/story/2025-09-19/the-taliban-release-british-couple-held-for-months-in-afghanistan-on-undisclosed-charges
1264101747	20250919	202509	2025	2025.7096	GBR	BRITAIN	GBR								AFG	AFGHANISTAN	AFG								0	042	042	04	1	1.9	1	1	1	-3.31588132635253	4	Bagram, Parvan, Afghanistan	AF	AF40	99925	34.9669	69.265	-3369796	4	Bagram, Parvan, Afghanistan	AF	AF40	99925	34.9669	69.265	-3369796	4	Bagram, Parvan, Afghanistan	AF	AF40	99925	34.9669	69.265	-3369796	20250919170000	https://www.latimes.com/world-nation/story/2025-09-19/the-taliban-release-british-couple-held-for-months-in-afghanistan-on-undisclosed-charges
1264101748	20250919	202509	2025	2025.7096	GBR	BRITAIN	GBR								AFG	AFGHANISTAN	AFG								0	160	160	16	4	-4.0	2	1	2	3.45744680851064	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250919170000	https://www.rte.ie/news/world/2025/0919/1534380-uk-afghanistan-couple-reynolds/
1264101749	20250919	202509	2025	2025.7096	GBR	BRITAIN	GBR								AFGGOV	AFGHANISTAN	AFG					GOV			1	050	050	05	1	3.5	2	1	2	-3.31588132635253	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Kabul International, Kabol, Afghanistan	AF	AF13	3582	34.5641	69.2043	6284281	20250919170000	https://www.latimes.com/world-nation/story/2025-09-19/the-taliban-release-british-couple-held-for-months-in-afghanistan-on-undisclosed-charges
1264101750	20250919	202509	2025	2025.7096	GBR	BRITAIN	GBR								AFGGOV	AFGHANISTAN	AFG					GOV			1	050	050	05	1	3.5	5	1	5	-3.31588132635253	1	United Kingdom	UK	UK		54	-4	UK	4	Kabul International, Kabol, Afghanistan	AF	AF13	3582	34.5641	69.2043	6284281	4	Kabul International, Kabol, Afghanistan	AF	AF13	3582	34.5641	69.2043	6284281	20250919170000	https://www.latimes.com/world-nation/story/2025-09-19/the-taliban-release-british-couple-held-for-months-in-afghanistan-on-undisclosed-charges
1264101751	20250919	202509	2025	2025.7096	GBR	BRITISH	GBR								AFGINSTAL	TALIBAN	AFG	TAL				INS			1	084	084	08	2	7.0	8	1	8	3.45744680851064	1	United Kingdom	UK	UK		54	-4	UK	4	Bamyan, Bamian, Afghanistan	AF	AF05	3493	34.8216	67.8273	-3370070	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250919170000	https://www.rte.ie/news/world/2025/0919/1534380-uk-afghanistan-couple-reynolds/
1264101752	20250919	202509	2025	2025.7096	GBR	BRITON	GBR								ARE	DUBAI	ARE								0	080	080	08	2	5.0	8	1	8	-5.29695024077046	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250919170000	https://www.dailymail.co.uk/debate/article-15115161/JACK-ANDERTON-Housing-illegal-migrants-young-Britons-robbed-future.html
1264101753	20250919	202509	2025	2025.7096	GBR	BRITON	GBR								ARE	DUBAI	ARE								0	080	080	08	2	5.0	2	1	2	-5.29695024077046	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	United States	US	US		39.828175	-98.5795	US	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250919170000	https://www.dailymail.co.uk/debate/article-15115161/JACK-ANDERTON-Housing-illegal-migrants-young-Britons-robbed-future.html
1264101754	20250919	202509	2025	2025.7096	GBR	BRITISH	GBR								AUS	VICTORIA	AUS								1	190	190	19	4	-10.0	2	1	2	-4.09356725146199	4	Prince Rupert, British Columbia, Canada	CA	CA02	154724	54.3167	-130.333	-571743	4	Prince Rupert, British Columbia, Canada	CA	CA02	154724	54.3167	-130.333	-571743	4	Prince Rupert, British Columbia, Canada	CA	CA02	154724	54.3167	-130.333	-571743	20250919170000	https://energeticcity.ca/2025/09/19/humpback-whale-dead-after-ferry-crew-reports-collision-off-b-c-coast/
1264101755	20250919	202509	2025	2025.7096	GBR	UNITED KINGDOM	GBR								BUS	INDUSTRY						BUS			1	017	017	01	1	0.0	2	1	2	6.35593220338983	4	Ilkley, Bradford, United Kingdom	UK	UKB4	40138	53.9167	-1.81667	-2599353	4	Ilkley, Bradford, United Kingdom	UK	UKB4	40138	53.9167	-1.81667	-2599353	4	Ilkley, Bradford, United Kingdom	UK	UKB4	40138	53.9167	-1.81667	-2599353	20250919170000	https://www.wharfedaleobserver.co.uk/news/25481741.lishmans-ilkley-named-britains-best-butchers-shop-2025/
1264101756	20250919	202509	2025	2025.7096	GBR	UNITED KINGDOM	GBR								BUS	INDUSTRY						BUS			1	042	042	04	1	1.9	2	1	2	6.35593220338983	4	Ilkley, Bradford, United Kingdom	UK	UKB4	40138	53.9167	-1.81667	-2599353	4	Ilkley, Bradford, United Kingdom	UK	UKB4	40138	53.9167	-1.81667	-2599353	4	Ilkley, Bradford, United Kingdom	UK	UKB4	40138	53.9167	-1.81667	-2599353	20250919170000	https://www.wharfedaleobserver.co.uk/news/25481741.lishmans-ilkley-named-britains-best-butchers-shop-2025/
1264101757	20250919	202509	2025	2025.7096	GBR	BIRMINGHAM	GBR								BUS	INDUSTRY						BUS			1	043	043	04	1	2.8	3	1	3	6.35593220338983	4	Ilkley, Bradford, United Kingdom	UK	UKB4	40138	53.9167	-1.81667	-2599353	4	Ilkley, Bradford, United Kingdom	UK	UKB4	40138	53.9167	-1.81667	-2599353	4	Ilkley, Bradford, United Kingdom	UK	UKB4	40138	53.9167	-1.81667	-2599353	20250919170000	https://www.wharfedaleobserver.co.uk/news/25481741.lishmans-ilkley-named-britains-best-butchers-shop-2025/
1264101758	20250919	202509	2025	2025.7096	GBR	UNITED KINGDOM	GBR								CAN	CANADA	CAN								0	172	172	17	4	-5.0	2	1	2	4.17335473515249	4	Saint Agnes, Cornwall, United Kingdom	UK	UKC6	40101	50.3167	-5.21667	-2606775	4	Trenton, Nova Scotia, Canada	CA	CA07	12632	45.6167	-62.6167	-574959	4	Saint Agnes, Cornwall, United Kingdom	UK	UKC6	40101	50.3167	-5.21667	-2606775	20250919170000	https://www.thewhig.com:443/news/local-news/saint-agnes-soaps-and-apparel-launches-in-trenton
1264101759	20250919	202509	2025	2025.7096	GBR	UNITED KINGDOM	GBR								COP	POLICE OFFICER						COP			0	190	190	19	4	-10.0	2	1	2	-3.42587123449498	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Loughgall, Armagh, United Kingdom	UK	UKQ8	18300	54.4167	-6.6	-2602071	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20250919170000	https://www.dailymail.co.uk/news/article-15115449/Northern-Ireland-veterans-blast-Labour-betrayal-Troubles-legacy-deal-result-fresh-criminal-prosecutions-service-personnel.html
1264101760	20250919	202509	2025	2025.7096	GBR	UNITED KINGDOM	GBR								COP	POLICE OFFICER						COP			0	190	190	19	4	-10.0	6	1	6	-3.42587123449498	4	Loughgall, Armagh, United Kingdom	UK	UKQ8	18300	54.4167	-6.6	-2602071	4	Loughgall, Armagh, United Kingdom	UK	UKQ8	18300	54.4167	-6.6	-2602071	4	Loughgall, Armagh, United Kingdom	UK	UKQ8	18300	54.4167	-6.6	-2602071	20250919170000	https://www.dailymail.co.uk/news/article-15115449/Northern-Ireland-veterans-blast-Labour-betrayal-Troubles-legacy-deal-result-fresh-criminal-prosecutions-service-personnel.html
1264101761	20250919	202509	2025	2025.7096	GBR	UNITED KINGDOM	GBR								CVL	HUNTER						CVL			0	020	020	02	1	3.0	4	1	4	-6.34517766497462	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250919170000	https://www.popularmechanics.com/science/archaeology/a66156934/ancient-murder-cold-case/
