1269748944	20250921	202509	2025	2025.7151	MIL	MILITARY						MIL			CHNGOV	XI JINPING	CHN					GOV			1	017	017	01	1	0.0	10	1	10	-0.79365079365079	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251021051500	https://www.channelnewsasia.com/east-asia/chnia-interested-expansion-solve-economic-problems-taiwan-official-5414416
1269749852	20251021	202510	2025	2025.7973	THA	THAILAND	THA																		0	046	046	04	1	7.0	5	1	5	-2.36486486486487	4	Ban Nong Chan, Nakhon Ratchasima, Thailand	TH	TH27	26721	14.7447	101.506	-3404351	0								4	Ban Nong Chan, Nakhon Ratchasima, Thailand	TH	TH27	26721	14.7447	101.506	-3404351	20251021051500	https://www.nationthailand.com/news/general/40057074
1269749853	20251021	202510	2025	2025.7973	THA	THAILAND	THA								KHM	CAMBODIA	KHM								0	010	010	01	1	0.0	1	1	1	-2.36486486486487	4	Ban Nong, Lampang, Thailand	TH	TH06	26617	18.3956	99.4071	-3240082	4	Sa Kaeo, Sa Kaeo, Thailand	TH	TH80	26964	13.8141	102.072	-3254408	4	Sa Kaeo, Sa Kaeo, Thailand	TH	TH80	26964	13.8141	102.072	-3254408	20251021051500	https://www.nationthailand.com/news/general/40057074
1269749854	20251021	202510	2025	2025.7973	THA	THAILAND	THA								KHM	CAMBODIA	KHM								0	010	010	01	1	0.0	1	1	1	-2.36486486486487	4	Sa Kaeo, Sa Kaeo, Thailand	TH	TH80	26964	13.8141	102.072	-3254408	1	Cambodia	CB	CB		13	105	CB	4	Sa Kaeo, Sa Kaeo, Thailand	TH	TH80	26964	13.8141	102.072	-3254408	20251021051500	https://www.nationthailand.com/news/general/40057074
1269749855	20251021	202510	2025	2025.7973	THA	THAILAND	THA								KHM	CAMBODIA	KHM								0	020	020	02	1	3.0	8	1	8	-2.36486486486487	4	Sa Kaeo, Sa Kaeo, Thailand	TH	TH80	26964	13.8141	102.072	-3254408	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20251021051500	https://www.nationthailand.com/news/general/40057074
1269749856	20251021	202510	2025	2025.7973	THA	THAILAND	THA								KHM	CAMBODIA	KHM								0	020	020	02	1	3.0	2	1	2	-2.36486486486487	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	4	Sa Kaeo, Sa Kaeo, Thailand	TH	TH80	26964	13.8141	102.072	-3254408	20251021051500	https://www.nationthailand.com/news/general/40057074
1269749857	20251021	202510	2025	2025.7973	THA	THAILAND	THA								KHM	CAMBODIA	KHM								0	120	120	12	3	-4.0	8	1	8	-2.36486486486487	4	Sa Kaeo, Sa Kaeo, Thailand	TH	TH80	26964	13.8141	102.072	-3254408	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20251021051500	https://www.nationthailand.com/news/general/40057074
1269749858	20251021	202510	2025	2025.7973	THA	THAILAND	THA								KHM	CAMBODIA	KHM								0	120	120	12	3	-4.0	2	1	2	-2.36486486486487	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20251021051500	https://www.nationthailand.com/news/general/40057074
1269749859	20251021	202510	2025	2025.7973	THA	CHAIYAPHUM	THA								MDV	MALE	MDV								1	112	112	11	3	-2.0	10	1	10	-9.58333333333333	4	Kaeng Khro, Chaiyaphum, Thailand	TH	TH26	26473	16.1086	102.258	-3248353	4	Kaeng Khro, Chaiyaphum, Thailand	TH	TH26	26473	16.1086	102.258	-3248353	4	Kaeng Khro, Chaiyaphum, Thailand	TH	TH26	26473	16.1086	102.258	-3248353	20251021051500	https://www.bangkokpost.com/thailand/general/3124186/debt-collectors-stole-rabbit-broke-windows
1269749860	20251021	202510	2025	2025.7973	THA	BANGKOK	THA								MYS	MALAYSIA	MYS								1	036	036	03	1	4.0	1	1	1	1.75913396481732	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749861	20251021	202510	2025	2025.7973	THA	BANGKOK	THA								MYS	MALAYSIA	MYS								1	036	036	03	1	4.0	1	1	1	1.75913396481732	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749862	20251021	202510	2025	2025.7973	THA	BANGKOK	THA								MYS	MALAYSIA	MYS								1	036	036	03	1	4.0	6	1	6	1.75913396481732	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749863	20251021	202510	2025	2025.7973	TWNGOV	TAIWAN	TWN					GOV			CHN	CHINA	CHN								1	016	016	01	1	-2.0	10	1	10	-0.79365079365079	4	Taiwan Strait, Taiwan (general), Taiwan	TW	TW00		24	119	-2637942	4	Taiwan Strait, Taiwan (general), Taiwan	TW	TW00		24	119	-2637942	4	Taiwan Strait, Taiwan (general), Taiwan	TW	TW00		24	119	-2637942	20251021051500	https://www.channelnewsasia.com/east-asia/chnia-interested-expansion-solve-economic-problems-taiwan-official-5414416
1269749864	20251021	202510	2025	2025.7973	UAF	TERRORIST						UAF													0	194	194	19	4	-10.0	3	1	3	-8.81226053639847	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251021051500	https://www.israelnationalnews.com/news/416558
1269749865	20251021	202510	2025	2025.7973	UAF	TERRORIST GROUP						UAF			ISR	ISRAEL	ISR								1	042	042	04	1	1.9	2	1	2	-9.6	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251021051500	https://www.breitbart.com/middle-east/2025/10/20/israel-reject-hamas-excuses-no-one-misplaces-people-they-kidnapped/
1269749866	20251021	202510	2025	2025.7973	UAF	TERRORIST						UAF			ISR	ISRAELI	ISR								0	194	194	19	4	-10.0	7	1	7	-8.81226053639847	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251021051500	https://www.israelnationalnews.com/news/416558
1269749867	20251021	202510	2025	2025.7973	UKR	UKRAINE	UKR																		1	013	013	01	1	0.4	4	1	4	2.55319148936171	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	0								1	Poland	PL	PL		52	20	PL	20251021051500	https://www.yahoo.com/news/articles/bulgaria-willing-allow-putins-plane-174400142.html
1269749868	20251021	202510	2025	2025.7973	UKR	UKRAINE	UKR																		1	013	013	01	1	0.4	2	1	2	2.55319148936171	1	Poland	PL	PL		52	20	PL	0								1	Poland	PL	PL		52	20	PL	20251021051500	https://www.yahoo.com/news/articles/bulgaria-willing-allow-putins-plane-174400142.html
1269749869	20251021	202510	2025	2025.7973	UKR	UKRAINE	UKR																		1	046	046	04	1	7.0	6	1	6	2.55319148936171	1	Ukraine	UP	UP		49	32	UP	0								1	Ukraine	UP	UP		49	32	UP	20251021051500	https://www.yahoo.com/news/articles/bulgaria-willing-allow-putins-plane-174400142.html
1269749870	20251021	202510	2025	2025.7973	UKR	UKRAINE	UKR								BGR	BULGARIA	BGR								1	046	046	04	1	7.0	2	1	2	2.55319148936171	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20251021051500	https://www.yahoo.com/news/articles/bulgaria-willing-allow-putins-plane-174400142.html
1269749871	20251021	202510	2025	2025.7973	UKR	UKRAINE	UKR								BGR	BULGARIA	BGR								1	046	046	04	1	7.0	2	1	2	2.55319148936171	1	Ukraine	UP	UP		49	32	UP	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20251021051500	https://www.yahoo.com/news/articles/bulgaria-willing-allow-putins-plane-174400142.html
1269749872	20251021	202510	2025	2025.7973	UKR	UKRAINE	UKR								GBR	LONDON	GBR								0	040	040	04	1	1.0	5	1	5	1.65876777251184	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251021051500	https://www.el-balad.com/6739338
1269749873	20251021	202510	2025	2025.7973	UKR	UKRAINE	UKR								GBR	LONDON	GBR								0	040	040	04	1	1.0	2	1	2	1.65876777251184	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251021051500	https://www.el-balad.com/6739338
1269749874	20251021	202510	2025	2025.7973	UKR	UKRAINE	UKR								MIL	ARMED FORCES						MIL			0	070	070	07	2	7.0	2	1	2	1.65876777251184	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20251021051500	https://www.el-balad.com/6739338
1269749875	20251021	202510	2025	2025.7973	UKR	UKRAINE	UKR								MIL	ARMED FORCES						MIL			0	070	070	07	2	7.0	8	1	8	1.65876777251184	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20251021051500	https://www.el-balad.com/6739338
1269749876	20251021	202510	2025	2025.7973	UKR	UKRAINE	UKR								MIL	ARMED FORCES						MIL			0	072	072	07	2	8.3	2	1	2	1.65876777251184	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20251021051500	https://www.el-balad.com/6739338
1269749877	20251021	202510	2025	2025.7973	UKR	UKRAINE	UKR								MIL	ARMED FORCES						MIL			0	072	072	07	2	8.3	8	1	8	1.65876777251184	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20251021051500	https://www.el-balad.com/6739338
1269749878	20251021	202510	2025	2025.7973	UKRGOV	UKRAINIAN	UKR					GOV													0	030	030	03	1	4.0	3	1	3	-1.85950413223141	1	Ukraine	UP	UP		49	32	UP	0								4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20251021051500	https://www.news18.com/world/your-mom-did-karoline-leavitt-snaps-at-reporter-over-trump-putin-summit-question-9648839.html
1269749879	20251021	202510	2025	2025.7973	UKRGOV	UKRAINIAN	UKR					GOV			UKR	UKRAINIAN	UKR								0	012	012	01	1	-0.4	3	1	3	-1.85950413223141	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20251021051500	https://www.news18.com/world/your-mom-did-karoline-leavitt-snaps-at-reporter-over-trump-putin-summit-question-9648839.html
1269749880	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	6	1	4	-2.54083484573503	3	Ridgeland High School, Georgia, United States	US	USGA	GA295	34.949	-85.3142	2545524	0								3	Ridgeland High School, Georgia, United States	US	USGA		34.949	-85.3142	2545524	20251021051500	https://newschannel9.com/news/local/school-officials-silent-on-walker-county-teachers-past-allegations-at-meeting-monday-nathan-dawson-ridgeland-high-school
1269749881	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	2	1	2	-6.68693009118542	3	Bradenton, Florida, United States	US	USFL	FL081	27.4989	-82.5748	279311	0								3	Bradenton, Florida, United States	US	USFL	FL081	27.4989	-82.5748	279311	20251021051500	https://www.yahoo.com/news/articles/homeland-security-kristi-noem-highlights-194319565.html
1269749882	20251021	202510	2025	2025.7973	USA	NEW YORK	USA																		0	010	010	01	1	0.0	1	1	1	1.23927550047664	1	Norway	NO	NO		62	10	NO	0								1	Argentina	AR	AR		-34	-64	AR	20251021051500	https://www.breitbart.com/latin-america/2025/10/20/trump-suggests-buying-argentine-beef-to-lower-prices-help-argentina-survive/
1269749883	20251021	202510	2025	2025.7973	USA	NEW YORK	USA																		0	010	010	01	1	0.0	1	1	1	1.23927550047664	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								1	Argentina	AR	AR		-34	-64	AR	20251021051500	https://www.breitbart.com/latin-america/2025/10/20/trump-suggests-buying-argentine-beef-to-lower-prices-help-argentina-survive/
1269749884	20251021	202510	2025	2025.7973	USA	MICHIGAN	USA																		0	013	013	01	1	0.4	7	1	7	1.1070110701107	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20251021051500	https://www.michigandaily.com/news/campus-life/wallace-house-presents-author-karen-hao-to-discuss-her-book-the-empire-of-ai/
1269749885	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA																		1	015	015	01	1	0.0	4	1	4	-10.8108108108108	3	Burleigh County, North Dakota, United States	US	USND	ND015	46.9583	-100.462	1035614	0								3	Burleigh County, North Dakota, United States	US	USND		46.9583	-100.462	1035614	20251021051500	https://www.valleynewslive.com/2025/10/21/fargo-woman-pleads-guilty-stealing-funds-meant-help-kids-need/
1269749886	20251021	202510	2025	2025.7973	USA	AMERICAN	USA																		1	017	017	01	1	0.0	12	1	10	5.22478736330498	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251021051500	https://www.hindustantimes.com/india-news/donald-trump-shehbaz-sharif-keir-starmer-and-more-what-world-leaders-said-in-diwali-greetings-101761015190019.html
1269749887	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA																		0	017	017	01	1	0.0	2	1	2	5.22478736330498	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								1	Sri Lanka	CE	CE		7	81	CE	20251021051500	https://www.hindustantimes.com/india-news/donald-trump-shehbaz-sharif-keir-starmer-and-more-what-world-leaders-said-in-diwali-greetings-101761015190019.html
1269749888	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	1	1	1	0.14513788098693	4	Pompidou, Languedoc-Roussillon, France	FR	FRA9	16288	44.195	3.65476	-1442794	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251021051500	https://artdaily.com/news/186570/Emotional-geometry-at-Perrotin--Jean-Michel-Othoniel-s-shimmering-works-reconcile-minimalism-and-sensuality
1269749889	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	2	1	2	0.14513788098693	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Pompidou, Languedoc-Roussillon, France	FR	FRA9	16288	44.195	3.65476	-1442794	20251021051500	https://artdaily.com/news/186570/Emotional-geometry-at-Perrotin--Jean-Michel-Othoniel-s-shimmering-works-reconcile-minimalism-and-sensuality
1269749890	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	4	1	4	1.4722536806342	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	0								3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20251021051500	https://artdaily.com/news/186592/Last-call-for-collectors-to-bid-on-antique-fishing-lures-from-the-superlative-Wayne---Lori-Edens-collection-at-Morphy-s-
1269749891	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	4	1	4	4.35684647302905	3	Hattiesburg, Mississippi, United States	US	USMS	MS035	31.3271	-89.2903	691565	0								3	Hattiesburg, Mississippi, United States	US	USMS	MS035	31.3271	-89.2903	691565	20251021051500	https://www.wdam.com/2025/10/21/2nd-phase-glass-ceilings-mural-complete-honors-evelyn-gandy-inspires-young-women-hattiesburg/
1269749892	20251021	202510	2025	2025.7973	USA	OREGON	USA																		1	021	021	02	1	3.4	10	1	10	-7.22222222222222	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20251021051500	https://www.kptv.com/2025/10/21/case-still-remains-unsolved-10-years-after-deadly-shooting-downtown-portland/
1269749893	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA																		0	023	023	02	1	3.4	4	1	4	-6.69344042838019	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20251021051500	https://www.michigandaily.com/news/research/umich-receives-16-5-million-grant-to-help-treat-chronic-back-pain/
1269749894	20251021	202510	2025	2025.7973	USA	OREGON	USA																		1	0232	023	02	1	3.4	2	1	2	-3.77747252747252	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20251021051500	https://www.thestranger.com/news/2025/10/20/80290907/appeals-court-rules-national-guard-can-be-deployed-to-portland-but-oregon-ag-wants-the-case-reheard
1269749895	20251021	202510	2025	2025.7973	USA	TEXAS	USA																		0	0311	031	03	1	5.2	3	1	3	1.07758620689655	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251021051500	https://www.tpr.org/military-veterans-issues/2025-10-20/texas-cyber-command-launches-at-ut-san-antonio
1269749896	20251021	202510	2025	2025.7973	USA	THE US	USA																		1	036	036	03	1	4.0	6	1	6	-0.19493177387914	4	Iluka, New South Wales, Australia	AS	AS02	5096	-29.4067	153.352	-1579375	0								4	Iluka, New South Wales, Australia	AS	AS02	5096	-29.4067	153.352	-1579375	20251021051500	https://www.fool.com.au/2025/10/21/asx-rare-earths-stocks-rocketing-on-us8-5-billion-trump-deal/
1269749897	20251021	202510	2025	2025.7973	USA	VIRGINIA	USA																		0	036	036	03	1	4.0	7	1	7	-1.60142348754448	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20251021051500	https://www.mirror.co.uk/news/royals/ex-royal-cop-says-prince-36104808
1269749898	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	6	1	4	-6.68693009118542	3	Bradenton, Florida, United States	US	USFL	FL081	27.4989	-82.5748	279311	0								3	Bradenton, Florida, United States	US	USFL	FL081	27.4989	-82.5748	279311	20251021051500	https://www.yahoo.com/news/articles/homeland-security-kristi-noem-highlights-194319565.html
1269749899	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	2	1	2	-6.68693009118542	3	Bradenton, Florida, United States	US	USFL	FL081	27.4989	-82.5748	279311	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20251021051500	https://www.yahoo.com/news/articles/homeland-security-kristi-noem-highlights-194319565.html
1269749900	20251021	202510	2025	2025.7973	USA	FLORIDA	USA																		1	060	060	06	2	6.0	10	1	10	-6.68693009118542	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20251021051500	https://www.yahoo.com/news/articles/homeland-security-kristi-noem-highlights-194319565.html
1269749901	20251021	202510	2025	2025.7973	USA	CALIFORNIA	USA																		0	071	071	07	2	7.4	2	1	2	0.12338062924121	3	Department Of Education, District of Columbia, United States	US	USDC	DC001	38.8862	-77.0183	530857	0								2	California, United States	US	USCA		36.17	-119.746	CA	20251021051500	https://krdo.com/news/2025/10/20/2-universities-decline-white-house-offer-for-expanded-access-to-federal-funding-in-exchange-for-demands-heres-what-we-know/
1269749902	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA																		1	075	075	07	2	7.0	4	1	4	-5.48446069469836	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20251021051500	https://americanpress.com/2025/10/20/human-trafficking-an-issue-right-here-in-sw-la/
1269749903	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA																		1	0874	087	08	2	10.0	4	1	4	-1.6057091882248	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20251021051500	https://www.dailymail.co.uk/news/article-15195809/Military-fitness-Pete-Hegseth-fat.html
1269749904	20251021	202510	2025	2025.7973	USA	NEW YORK	USA																		0	110	110	11	3	-2.0	3	1	3	1.23927550047664	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								1	Argentina	AR	AR		-34	-64	AR	20251021051500	https://www.breitbart.com/latin-america/2025/10/20/trump-suggests-buying-argentine-beef-to-lower-prices-help-argentina-survive/
1269749905	20251021	202510	2025	2025.7973	USA	AUSTIN	USA																		0	111	111	11	3	-2.0	10	1	10	5.9059633027523	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251021051500	https://www.bizbash.com/experiential-marketing/austin-city-limits-2025-music-festival-featuring-brand-activations-exclusive-events-and-more
1269749906	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA																		1	160	160	16	4	-4.0	18	1	6	-2.48565965583174	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20251021051500	https://www.dailymail.co.uk/news/article-15210961/tracy-reed-georgia-chick-fila-racist.html
1269749907	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA																		1	1721	172	17	4	-5.0	14	1	10	-3.50877192982456	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20251021051500	https://www.michigandaily.com/news/government/umich-professors-react-to-turning-point-usas-professor-watchlist/
1269749908	20251021	202510	2025	2025.7973	USA	BUFFALO	USA																		1	1822	182	18	4	-9.0	1	1	1	-7.16510903426795	4	Minchinabad, Punjab, Pakistan	PK	PK04	17846	30.163	73.5685	-2769129	0								4	Minchinabad, Punjab, Pakistan	PK	PK04	17846	30.163	73.5685	-2769129	20251021051500	https://tribune.com.pk/story/2573329/voiceless-suffering
1269749909	20251021	202510	2025	2025.7973	USA	VIRGINIA	USA																		0	190	190	19	4	-10.0	2	1	2	-1.63766632548618	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20251021051500	https://www.hellomagazine.com/royalty/862597/prince-andrew-revelations-virginia-giuffre-memoir/
1269749910	20251021	202510	2025	2025.7973	USA	LAWRENCE	USA								AFR	AFRICA	AFR								0	050	050	05	1	3.5	1	1	1	-0.41911148365465	4	Bukit Timah, Singapore (general), Singapore	SN	SN00	18585	1.34028	103.776	-73130	1	United States	US	US		39.828175	-98.5795	US	4	Bukit Timah, Singapore (general), Singapore	SN	SN00	18585	1.34028	103.776	-73130	20251021051500	https://www.businesstimes.com.sg/singapore/foreign-policy-now-has-domestic-salience-vivian-balakrishnan-decade-representing-singapore
1269749911	20251021	202510	2025	2025.7973	USA	THE US	USA								AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	4	1	4	-0.19493177387914	4	Iluka, New South Wales, Australia	AS	AS02	5096	-29.4067	153.352	-1579375	4	Iluka, New South Wales, Australia	AS	AS02	5096	-29.4067	153.352	-1579375	4	Iluka, New South Wales, Australia	AS	AS02	5096	-29.4067	153.352	-1579375	20251021051500	https://www.fool.com.au/2025/10/21/asx-rare-earths-stocks-rocketing-on-us8-5-billion-trump-deal/
1269749912	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			1	013	013	01	1	0.4	4	1	4	1.04712041884817	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20251021051500	https://www.ksdk.com/article/life/food/st-louis-area-to-get-another-7-brew-coffee-shop/63-ccf59da2-6e0c-4585-a210-342f37e16fc4
1269749913	20251021	202510	2025	2025.7973	USA	NASHVILLE	USA								BUS	INDUSTRY						BUS			1	036	036	03	1	4.0	5	1	5	2.80112044817927	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251021051500	https://artdaily.com/news/186573/U2-legend-Adam-Clayton-s-collection-of-iconic-guitars-heading-to-Julien-s-Auctions
1269749914	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								BUS	PRODUCER						BUS			1	0874	087	08	2	10.0	1	1	1	-0.65573770491803	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251021051500	https://www.theage.com.au/business/companies/trump-s-critical-minerals-deal-unearths-a-bonanza-for-aussie-miners-20251021-p5n41a.html
1269749915	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								BUS	PRODUCER						BUS			1	0874	087	08	2	10.0	1	1	1	-0.65573770491803	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	China	CH	CH		35	105	CH	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251021051500	https://www.theage.com.au/business/companies/trump-s-critical-minerals-deal-unearths-a-bonanza-for-aussie-miners-20251021-p5n41a.html
1269749916	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			0	1043	104	10	3	-5.0	4	1	4	-2.48565965583174	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20251021051500	https://www.dailymail.co.uk/news/article-15210961/tracy-reed-georgia-chick-fila-racist.html
