1269923758	20251022	202510	2025	2025.8000	COP	POLICE						COP													0	012	012	01	1	-0.4	5	5	5	-9.42982456140354	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251022000000	https://www.krwg.org/npr-politics/2025-10-21/pardoned-capitol-rioter-arrested-for-allegedly-threatening-to-kill-hakeem-jeffries
1269923759	20251022	202510	2025	2025.8000	COP	POLICE						COP													1	020	020	02	1	3.0	10	1	10	-3.80952380952381	0								0								0								20251022000000	https://www.yahoo.com/news/articles/semmes-police-help-finding-missing-223236787.html
1269923760	20251022	202510	2025	2025.8000	COP	DETECTIVE						COP													1	023	023	02	1	3.4	10	1	10	-0.98522167487685	0								0								0								20251022000000	https://www.islingtongazette.co.uk/news/25561489.missing-woman-last-seen-leaving-chelsea-westminster-hospital/
1269923761	20251022	202510	2025	2025.8000	COP	LAW ENFORCEMENT AGENCIES						COP													0	030	030	03	1	4.0	10	1	10	-9.87951807228914	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20251022000000	https://www.worthynews.com/109568-dhs-arrests-480000-illegal-immigrants-in-nine-months-70-have-criminal-records
1269923762	20251022	202510	2025	2025.8000	COP	LAW ENFORCEMENT OFFICER						COP													1	046	046	04	1	7.0	6	1	6	-7.81527531083481	3	Beaverhead County, Montana, United States	US	USMT	MT001	45.1666	-112.918	1719627	0								3	Beaverhead County, Montana, United States	US	USMT		45.1666	-112.918	1719627	20251022000000	https://www.kxlh.com/news/crime-and-courts/montana-woman-charged-with-homicide-for-the-death-of-her-disabled-son
1269923763	20251022	202510	2025	2025.8000	COP	POLICE						COP													1	051	051	05	1	3.4	10	1	10	-1.66666666666666	0								0								0								20251022000000	https://www.wmdt.com/2025/10/spike-in-vehicle-thefts-prompts-warning-for-seaford-drivers/
1269923764	20251022	202510	2025	2025.8000	COP	POLICE						COP													1	051	051	05	1	3.4	2	1	2	-7.06119704102215	3	La Mesa, California, United States	US	USCA	CA073	32.7678	-117.023	1660859	0								3	La Mesa, California, United States	US	USCA		32.7678	-117.023	1660859	20251022000000	https://www.yahoo.com/news/articles/tributes-pour-officer-killed-crash-221941019.html
1269923765	20251022	202510	2025	2025.8000	COP	POLICE						COP													1	060	060	06	2	6.0	4	1	4	-2.37877401646844	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20251022000000	https://www.mirror.co.uk/news/uk-news/widow-finds-hidden-letter-love-36108465
1269923766	20251022	202510	2025	2025.8000	COP	POLICE CHIEF						COP													0	071	071	07	2	7.4	5	1	5	-7.007299270073	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	0								4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	20251022000000	https://www.dailymail.co.uk/debate/article-15214711/JULIE-BINDEL-Met-woken-Orwellian-fever-dream.html
1269923767	20251022	202510	2025	2025.8000	COP	DEPUTY						COP													1	071	071	07	2	7.4	3	1	3	-0.31545741324921	3	Gregg County, Texas, United States	US	USTX	TX183	32.5168	-94.8169	1383877	0								3	Gregg County, Texas, United States	US	USTX		32.5168	-94.8169	1383877	20251022000000	https://www.kltv.com/2025/10/21/gregg-county-commissioners-approve-28m-dispatch-upgrade-6k-court-security/
1269923768	20251022	202510	2025	2025.8000	COP	DEPUTIES						COP													1	0874	087	08	2	10.0	10	1	10	-5.76923076923077	0								0								0								20251022000000	https://www.wifr.com/2025/10/21/man-25-killed-crash-near-sycamore/
1269923769	20251022	202510	2025	2025.8000	COP	POLICE						COP													1	090	090	09	2	-2.0	10	1	10	-7.2289156626506	0								0								0								20251022000000	https://www.wmdt.com/2025/10/pocomoke-city-pd-investigating-shots-fired-incident/
1269923770	20251022	202510	2025	2025.8000	COP	POLICE						COP													1	090	090	09	2	-2.0	12	2	12	-6.23687119955777	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20251022000000	https://www.theadvocate.com.au/story/9094188/labubu-dolls-recovered-as-melbourne-suspect-faces-theft-charges/
1269923771	20251022	202510	2025	2025.8000	COP	POLICE						COP													1	090	090	09	2	-2.0	8	1	8	-6.86567164179105	4	Yass, New South Wales, Australia	AS	AS02	154643	-34.8404	148.91	-1611784	0								4	Yass, New South Wales, Australia	AS	AS02	154643	-34.8404	148.91	-1611784	20251022000000	https://www.yasstribune.com.au/story/9094188/labubu-dolls-recovered-as-melbourne-suspect-faces-theft-charges/
1269923772	20251022	202510	2025	2025.8000	COP	POLICE						COP													1	090	090	09	2	-2.0	10	1	10	-7.007299270073	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	0								4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	20251022000000	https://www.dailymail.co.uk/debate/article-15214711/JULIE-BINDEL-Met-woken-Orwellian-fever-dream.html
1269923773	20251022	202510	2025	2025.8000	COP	POLICE						COP													1	090	090	09	2	-2.0	5	1	5	-8.37520938023451	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20251022000000	https://www.newarkadvertiser.co.uk/national/review-says-non-crime-hate-incidents-should-not-be-recorded-by-police-reports-157360/
1269923774	20251022	202510	2025	2025.8000	COP	POLICE						COP													1	090	090	09	2	-2.0	5	1	5	-8.37520938023451	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20251022000000	https://www.newarkadvertiser.co.uk/national/review-says-non-crime-hate-incidents-should-not-be-recorded-by-police-reports-157360/
1269923775	20251022	202510	2025	2025.8000	COP	POLICE						COP													1	090	090	09	2	-2.0	10	1	10	-3.15789473684211	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20251022000000	https://www.wifr.com/2025/10/21/belvidere-police-search-man-reported-missing-more-than-month/
1269923776	20251022	202510	2025	2025.8000	COP	POLICE						COP													0	090	090	09	2	-2.0	12	1	12	-2.16977916509697	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20251022000000	https://www.mirror.co.uk/news/uk-news/widow-says-assisted-dying-should-36109049
1269923777	20251022	202510	2025	2025.8000	COP	POLICE						COP													0	111	111	11	3	-2.0	10	1	10	-7.007299270073	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	0								4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	20251022000000	https://www.dailymail.co.uk/debate/article-15214711/JULIE-BINDEL-Met-woken-Orwellian-fever-dream.html
1269923778	20251022	202510	2025	2025.8000	COP	POLICE CHIEF						COP													0	114	114	11	3	-2.0	5	1	5	-7.007299270073	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	0								4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	20251022000000	https://www.dailymail.co.uk/debate/article-15214711/JULIE-BINDEL-Met-woken-Orwellian-fever-dream.html
1269923779	20251022	202510	2025	2025.8000	COP	DEPUTIES						COP													1	120	120	12	3	-4.0	10	1	10	-5.76923076923077	0								0								0								20251022000000	https://www.wifr.com/2025/10/21/man-25-killed-crash-near-sycamore/
1269923780	20251022	202510	2025	2025.8000	COP	DEPUTIES						COP													1	1712	171	17	4	-9.2	3	1	3	-8.11594202898551	3	Spartanburg County, South Carolina, United States	US	USSC	SC083	34.9307	-81.9832	1248592	0								3	Spartanburg County, South Carolina, United States	US	USSC		34.9307	-81.9832	1248592	20251022000000	https://www.wyff4.com/article/spartanburg-church-vandalism-arrest/69111403
1269923781	20251022	202510	2025	2025.8000	COP	DEPUTIES						COP													1	1712	171	17	4	-9.2	1	1	1	-8.11594202898551	3	Spartanburg, South Carolina, United States	US	USSC	SC083	34.9496	-81.932	1250982	0								3	Spartanburg County, South Carolina, United States	US	USSC		34.9307	-81.9832	1248592	20251022000000	https://www.wyff4.com/article/spartanburg-church-vandalism-arrest/69111403
1269923782	20251022	202510	2025	2025.8000	COP	DEPUTIES						COP													1	1712	171	17	4	-9.2	6	1	6	-8.11594202898551	3	Spartanburg, South Carolina, United States	US	USSC	SC083	34.9496	-81.932	1250982	0								3	Spartanburg, South Carolina, United States	US	USSC	SC083	34.9496	-81.932	1250982	20251022000000	https://www.wyff4.com/article/spartanburg-church-vandalism-arrest/69111403
1269923783	20251022	202510	2025	2025.8000	COP	POLICE						COP													1	173	173	17	4	-5.0	35	3	25	-5.47457830536834	0								0								0								20251022000000	https://wibqam.com/2025/10/21/vigo-county-death-investigation-leads-to-involuntary-manslaughter-arrest/
1269923784	20251022	202510	2025	2025.8000	COP	PRISON						COP													0	173	173	17	4	-5.0	10	1	10	0	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20251022000000	https://radaronline.com/p/diddys-twin-daughters-jessie-dlila-combs-building-empire-dad-behind-bars/
1269923785	20251022	202510	2025	2025.8000	COP	PRISON						COP													0	173	173	17	4	-5.0	3	1	3	-7.26495726495726	3	Harris County Jail, Texas, United States	US	USTX	TX201	29.7616	-95.3572	2470926	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251022000000	https://abc13.com/post/man-charged-4-year-old-boy-found-gun-shot-himself-was-bond-previous-case-records-show/18052381/
1269923786	20251022	202510	2025	2025.8000	COP	POLICE						COP													0	173	173	17	4	-5.0	12	1	12	-2.16977916509697	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20251022000000	https://www.mirror.co.uk/news/uk-news/widow-says-assisted-dying-should-36109049
1269923787	20251022	202510	2025	2025.8000	COP	PRISON						COP													0	173	173	17	4	-5.0	2	1	2	-7.26495726495726	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251022000000	https://abc13.com/post/man-charged-4-year-old-boy-found-gun-shot-himself-was-bond-previous-case-records-show/18052381/
1269923788	20251022	202510	2025	2025.8000	COP	DETECTIVE						COP													1	180	180	18	4	-9.0	20	2	20	-9.38425609478242	0								0								0								20251022000000	https://www.yahoo.com/news/articles/7-arrested-burglary-valuing-200k-224726194.html
1269923789	20251022	202510	2025	2025.8000	COP	POLICE						COP													1	180	180	18	4	-9.0	98	10	98	-5.39853878908916	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251022000000	https://www.harwichandmanningtreestandard.co.uk/news/national/25561599.six-arrests-irish-police-condemn-mob-thuggery/
1269923790	20251022	202510	2025	2025.8000	COP	POLICE						COP													1	180	180	18	4	-9.0	2	1	2	-4.99375780274657	4	Saggart, County South Dublin, Ireland	EI	EI39	18288	53.2803	-6.44444	-1505500	0								4	Saggart, County South Dublin, Ireland	EI	EI39	18288	53.2803	-6.44444	-1505500	20251022000000	https://www.newarkadvertiser.co.uk/national/six-arrests-as-irish-police-condemn-mob-thuggery-157363/
1269923791	20251022	202510	2025	2025.8000	COP	DEPUTIES						COP													1	180	180	18	4	-9.0	4	1	4	-7.01298701298701	3	Smith County, Texas, United States	US	USTX	TX423	32.3668	-95.2336	1383997	0								3	Smith County, Texas, United States	US	USTX		32.3668	-95.2336	1383997	20251022000000	https://www.yahoo.com/news/articles/east-texas-man-accused-exploiting-224656043.html
1269923792	20251022	202510	2025	2025.8000	COP	POLICE						COP													1	190	190	19	4	-10.0	2	1	2	-9.14285714285719	3	Culpeper County, Virginia, United States	US	USVA	VA047	38.5004	-77.9664	1497831	0								3	Culpeper County, Virginia, United States	US	USVA		38.5004	-77.9664	1497831	20251022000000	https://www.insidenova.com/culpeper/third-suspect-arrested-in-robbery-and-murder-of-noah-campbell-in-culpeper/article_6a225d53-7ea2-43c3-934e-feb7777acac4.html
1269923793	20251022	202510	2025	2025.8000	COP	POLICE						COP													1	190	190	19	4	-10.0	3	1	3	-9.14285714285719	3	Culpeper Police Department, Virginia, United States	US	USVA	VA047	38.4743	-77.9963	2332031	0								3	Culpeper Police Department, Virginia, United States	US	USVA		38.4743	-77.9963	2332031	20251022000000	https://www.insidenova.com/culpeper/third-suspect-arrested-in-robbery-and-murder-of-noah-campbell-in-culpeper/article_6a225d53-7ea2-43c3-934e-feb7777acac4.html
1269923794	20251022	202510	2025	2025.8000	COP	DETECTIVE						COP													1	191	191	19	4	-9.5	10	1	10	-3.48432055749128	0								0								0								20251022000000	https://metro.co.uk/2025/10/21/murder-investigation-young-girl-found-dead-oxfordshire-village-24488798/
1269923795	20251022	202510	2025	2025.8000	COP	POLICE						COP													1	193	193	19	4	-10.0	30	3	30	-9.90115363463083	0								0								0								20251022000000	https://www.wxxv25.com/three-teenagers-arrested-charged-with-first-degree-murder-in-gautier-shooting/
1269923796	20251022	202510	2025	2025.8000	COP	DEPUTIES						COP													1	193	193	19	4	-10.0	4	1	4	-10.5691056910569	3	Slidell, Louisiana, United States	US	USLA	LA103	30.2752	-89.7812	1628241	0								3	Slidell, Louisiana, United States	US	USLA	LA103	30.2752	-89.7812	1628241	20251022000000	https://www.wxxv25.com/16-year-old-wanted-in-deadly-shooting-in-slidell-arrested-on-the-coast/
1269923797	20251022	202510	2025	2025.8000	COP	POLICE						COP			BUS	BUSINESS						BUS			1	042	042	04	1	1.9	20	2	20	-8.20168067226891	0								0								0								20251022000000	https://www.napaneeguide.com:443/news/cornwall-teen-assault-breach
1269923798	20251022	202510	2025	2025.8000	COP	STATE PRISON						COP			BUS	BUSINESS						BUS			1	190	190	19	4	-10.0	10	1	10	-7.12166172106825	0								0								0								20251022000000	https://www.pasadenastarnews.com/2025/10/21/killer-of-sherman-oaks-woman-a-kardashian-business-manager-gets-25-years-to-life/
1269923799	20251022	202510	2025	2025.8000	COP	POLICE						COP			COPMIL	POLICE						COP	MIL		1	190	190	19	4	-10.0	10	1	10	3.16901408450704	0								0								0								20251022000000	https://www.yahoo.com/news/articles/deeply-grateful-over-12k-raised-224130168.html
1269923800	20251022	202510	2025	2025.8000	COP	POLICE						COP			CVL	COMMUNITY						CVL			0	030	030	03	1	4.0	10	1	10	-0.44843049327354	0								0								0								20251022000000	https://www.nzherald.co.nz/nz/wellington/pahiatua-homicide-search-and-rescue-teams-scour-lake-shorelines-in-hunt-for-jeremy-robertson/UCGOSHX2GRGGXGU5DBEH2Y3XPE/
1269923801	20251022	202510	2025	2025.8000	COP	PRISON						COP			CVL	VILLAGE						CVL			1	042	042	04	1	1.9	10	1	10	-5.60747663551402	0								0								0								20251022000000	https://www.belfastlive.co.uk/news/tv/itv-emmerdale-spoilers-next-week-32723924
1269923802	20251022	202510	2025	2025.8000	COP	POLICE						COP			CVL	COMMUNITY						CVL			1	046	046	04	1	7.0	10	1	10	-2.58152173913043	3	City Of Springfield, Oregon, United States	US	USOR	OR039	44.0541	-122.98	2411961	3	City Of Springfield, Oregon, United States	US	USOR		44.0541	-122.98	2411961	3	City Of Springfield, Oregon, United States	US	USOR		44.0541	-122.98	2411961	20251022000000	https://kpic.com/news/local/springfield-follows-eugenes-lead-putting-pause-on-flock-cameras-lane-county-oregon-license-plate-reader
1269923803	20251022	202510	2025	2025.8000	COP	DEPUTY						COP			CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	10	1	10	2.06611570247934	0								0								0								20251022000000	https://www.ksnblocal4.com/2025/10/21/hall-county-sheriff-announces-retirement-chief-deputy-take-over/
1269923804	20251022	202510	2025	2025.8000	COP	PRISON						COP			CVL	VILLAGE						CVL			1	172	172	17	4	-5.0	10	1	10	-5.60747663551402	0								0								0								20251022000000	https://www.belfastlive.co.uk/news/tv/itv-emmerdale-spoilers-next-week-32723924
1269923805	20251022	202510	2025	2025.8000	COP	POLICE						COP			EDU	SCHOOL						EDU			1	046	046	04	1	7.0	10	1	10	-0.44843049327354	0								0								0								20251022000000	https://www.nzherald.co.nz/nz/wellington/pahiatua-homicide-search-and-rescue-teams-scour-lake-shorelines-in-hunt-for-jeremy-robertson/UCGOSHX2GRGGXGU5DBEH2Y3XPE/
1269923806	20251022	202510	2025	2025.8000	COP	POLICE						COP			EDU	SCHOOL						EDU			1	084	084	08	2	7.0	10	1	10	-8.85608856088561	0								0								0								20251022000000	https://jamn957.iheart.com/content/2025-10-21-elementary-school-teacher-alllegedly-sexted-with-girl-he-thought-was-13/
1269923807	20251022	202510	2025	2025.8000	COP	POLICE						COP			IRL	DUBLIN	IRL								1	140	140	14	3	-6.5	10	1	10	-12.6168224299065	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251022000000	https://www.theguardian.com/world/2025/oct/21/police-car-set-on-fire-in-protests-outside-dublin-hotel-housing-asylum-seekers
1269923808	20251022	202510	2025	2025.8000	COP	POLICE						COP			IRL	DUBLIN	IRL								1	180	180	18	4	-9.0	10	1	10	-12.6168224299065	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251022000000	https://www.theguardian.com/world/2025/oct/21/police-car-set-on-fire-in-protests-outside-dublin-hotel-housing-asylum-seekers
1269923809	20251022	202510	2025	2025.8000	COP	POLICE						COP			JUD	ATTORNEY						JUD			0	046	046	04	1	7.0	1	1	1	-7.06119704102215	3	La Mesa, California, United States	US	USCA	CA073	32.7678	-117.023	1660859	3	Riverside County, California, United States	US	USCA		33.7334	-116.051	277297	3	La Mesa, California, United States	US	USCA		32.7678	-117.023	1660859	20251022000000	https://www.yahoo.com/news/articles/tributes-pour-officer-killed-crash-221941019.html
1269923810	20251022	202510	2025	2025.8000	COP	POLICE						COP			MCOELI	ALBERT	MCO					ELI			1	090	090	09	2	-2.0	10	1	10	-13.0801687763713	0								0								0								20251022000000	https://www.wifr.com/2025/10/21/wanted-man-arrested-deadly-locust-street-shooting/
1269923811	20251022	202510	2025	2025.8000	COP	POLICE						COP			MCOELI	ALBERT	MCO					ELI			1	173	173	17	4	-5.0	10	1	10	-13.0801687763713	0								0								0								20251022000000	https://www.wifr.com/2025/10/21/wanted-man-arrested-deadly-locust-street-shooting/
1269923812	20251022	202510	2025	2025.8000	COP	BORDER PATROL						COP			OPP	PROTESTER						OPP			1	130	130	13	3	-4.4	40	8	40	-7.14288703191495	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251022000000	https://www.capitalgazette.com/2025/10/21/immigration-canal-street-sweep/
1269923813	20251022	202510	2025	2025.8000	COP	PRISON						COP			PSEOPP	PALESTINIAN	PSE					OPP			0	010	010	01	1	0.0	2	1	2	-6.59340659340659	4	Megiddo, Ha?afon, Israel	IS	IS03	18314	32.5786	35.1807	-780643	4	Megiddo, Ha?afon, Israel	IS	IS03	18314	32.5786	35.1807	-780643	4	Megiddo, Ha?afon, Israel	IS	IS03	18314	32.5786	35.1807	-780643	20251022000000	https://www.yahoo.com/news/articles/cold-cells-meagre-meals-palestinian-231241004.html
1269923814	20251022	202510	2025	2025.8000	COP	PRISON						COP			PSEOPP	PALESTINIAN	PSE					OPP			0	084	084	08	2	7.0	2	1	2	-6.59340659340659	4	Megiddo, Ha?afon, Israel	IS	IS03	18314	32.5786	35.1807	-780643	4	Megiddo, Ha?afon, Israel	IS	IS03	18314	32.5786	35.1807	-780643	4	Megiddo, Ha?afon, Israel	IS	IS03	18314	32.5786	35.1807	-780643	20251022000000	https://www.yahoo.com/news/articles/cold-cells-meagre-meals-palestinian-231241004.html
