1262035094	20240909	202409	2024	2024.6822	AFR	AFRICA	AFR								ETH	ADDIS ABABA	ETH								1	046	046	04	1	7.0	2	1	2	0.495867768595041	1	Egypt	EG	EG		27	30	EG	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	1	Egypt	EG	EG		27	30	EG	20250909024500	https://www.newsghana.com.gh/african-leaders-demand-climate-justice-at-addis-summit/
1262036001	20250909	202509	2025	2025.6822	TKM	TURKMEN	TKM																		1	090	090	09	2	-2.0	1	1	1	3.30882352941176	1	Oman	MU	MU		21	57	MU	0								4	Akyayla, Balkan, Turkmenistan	TX	TX02	40968	37.4889	54.6911	-2557698	20250909024500	https://www.newscentralasia.net/2025/09/09/iran-aims-to-increase-cargo-transit-with-turkmenistan-to-20-million-tons/
1262036002	20250909	202509	2025	2025.6822	TKM	ASHGABAT	TKM								COP	DEPUTY						COP			1	046	046	04	1	7.0	10	1	10	0.5	4	Serakhs, Ahal, Turkmenistan	TX	TX01	41089	36.5235	61.2143	-2560177	4	Serakhs, Ahal, Turkmenistan	TX	TX01	41089	36.5235	61.2143	-2560177	4	Serakhs, Ahal, Turkmenistan	TX	TX01	41089	36.5235	61.2143	-2560177	20250909024500	https://www.newscentralasia.net/2025/09/09/turkmenistan-and-unodc-strengthen-cooperation-in-security-and-cargo-control/
1262036003	20250909	202509	2025	2025.6822	TKM	ASHGABAT	TKM								GOV	SPECIAL ENVOY						GOV			1	043	043	04	1	2.8	3	1	3	6.77966101694915	4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	20250909024500	https://www.newscentralasia.net/2025/09/09/the-osce-chairperson-in-offices-special-envoy-terhi-hakala-is-in-visit-to-ashgabat/
1262036004	20250909	202509	2025	2025.6822	TKM	TURKMENISTAN	TKM								IGO	ORGANIZATION FOR SECURITY AND CO OPERATION IN EUROPE						IGO			0	051	051	05	1	3.4	10	1	10	6.77966101694915	4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	20250909024500	https://www.newscentralasia.net/2025/09/09/the-osce-chairperson-in-offices-special-envoy-terhi-hakala-is-in-visit-to-ashgabat/
1262036005	20250909	202509	2025	2025.6822	TKM	TURKMENISTAN	TKM								IGOEUREEC	THE EU	EUR	EEC				IGO			0	043	043	04	1	2.8	10	1	10	6.20915032679738	1	Turkmenistan	TX	TX		40	60	TX	1	Turkmenistan	TX	TX		40	60	TX	1	Turkmenistan	TX	TX		40	60	TX	20250909024500	https://www.newscentralasia.net/2025/09/09/european-union-awards-green-certificates-to-the-state-energy-institute-of-turkmenistan/
1262036006	20250909	202509	2025	2025.6822	TKMGOVEDU	TURKMENISTAN	TKM					GOV	EDU												1	036	036	03	1	4.0	5	1	5	8.57142857142857	4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	0								4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	20250909024500	https://www.newscentralasia.net/2025/09/09/central-asian-youth-forum-health-and-sustainable-development-as-a-path-to-peace/
1262036007	20250909	202509	2025	2025.6822	UAF	HIT MAN						UAF													1	062	062	06	2	7.4	10	1	10	-13.9344262295082	0								0								0								20250909024500	http://nukethefridge.com/the-dust-bunny-trailer-wants-yo-to-believe-in-monsters/
1262036008	20250909	202509	2025	2025.6822	UAF	GUNMEN						UAF			MNCJPN	TOYOTA	JPN					MNC			1	043	043	04	1	2.8	10	1	10	-5.12820512820512	4	Benue, Nigeria (general), Nigeria	NI	NI00	191172	8.31667	8.51667	-2002531	4	Benue, Nigeria (general), Nigeria	NI	NI00	191172	8.31667	8.51667	-2002531	4	Benue, Nigeria (general), Nigeria	NI	NI00	191172	8.31667	8.51667	-2002531	20250909024500	https://www.informationng.com/2025/09/suspected-bandits-kill-one-abduct-three-passengers-on-okene-lokoja-road-in-kogi.html
1262036009	20250909	202509	2025	2025.6822	UGA	UGANDA	UGA																		0	043	043	04	1	2.8	10	1	10	-0.68259385665529	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	0								4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20250909024500	https://www.newsghana.com.gh/asia-africa-legal-body-opens-63rd-session-in-kampala/
1262036010	20250909	202509	2025	2025.6822	UKR	UKRAINIAN	UKR																		0	010	010	01	1	0.0	4	1	4	-4.29553264604811	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	0								1	Russia	RS	RS		60	100	RS	20250909024500	https://www.washingtonblade.com/2025/09/08/activists-in-ukrainian-city-hold-annual-pride-event/
1262036011	20250909	202509	2025	2025.6822	UKR	UKRAINIAN	UKR																		0	040	040	04	1	1.0	2	1	2	-4.29553264604811	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	0								4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	20250909024500	https://www.washingtonblade.com/2025/09/08/activists-in-ukrainian-city-hold-annual-pride-event/
1262036012	20250909	202509	2025	2025.6822	UKR	UKRAINE	UKR																		1	173	173	17	4	-5.0	2	1	2	-7.78967867575462	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250909024500	https://www.newsbusters.org/blogs/nb/jorge-bonilla/2025/09/08/nbc-trumpwashes-their-coverage-brutal-charlotte-stabbing
1262036013	20250909	202509	2025	2025.6822	UKR	UKRAINE	UKR																		0	180	180	18	4	-9.0	2	1	2	-7.78967867575462	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250909024500	https://www.newsbusters.org/blogs/nb/jorge-bonilla/2025/09/08/nbc-trumpwashes-their-coverage-brutal-charlotte-stabbing
1262036014	20250909	202509	2025	2025.6822	UKR	UKRAINE	UKR																		0	180	180	18	4	-9.0	2	1	2	-7.78967867575462	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20250909024500	https://www.newsbusters.org/blogs/nb/jorge-bonilla/2025/09/08/nbc-trumpwashes-their-coverage-brutal-charlotte-stabbing
1262036015	20250909	202509	2025	2025.6822	UKR	UKRAINE	UKR																		0	182	182	18	4	-9.5	2	1	2	-7.78967867575462	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250909024500	https://www.newsbusters.org/blogs/nb/jorge-bonilla/2025/09/08/nbc-trumpwashes-their-coverage-brutal-charlotte-stabbing
1262036016	20250909	202509	2025	2025.6822	UKR	DONBAS	UKR								RUS	RUSSIAN	RUS								1	040	040	04	1	1.0	8	1	8	-4.29553264604811	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250909024500	https://www.washingtonblade.com/2025/09/08/activists-in-ukrainian-city-hold-annual-pride-event/
1262036017	20250909	202509	2025	2025.6822	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								1	040	040	04	1	1.0	2	1	2	-4.29553264604811	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250909024500	https://www.washingtonblade.com/2025/09/08/activists-in-ukrainian-city-hold-annual-pride-event/
1262036018	20250909	202509	2025	2025.6822	UKR	UKRAINIAN	UKR								UKRJUD	UKRAINIAN	UKR					JUD			0	010	010	01	1	0.0	6	1	6	-4.29553264604811	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	1	Russia	RS	RS		60	100	RS	20250909024500	https://www.washingtonblade.com/2025/09/08/activists-in-ukrainian-city-hold-annual-pride-event/
1262036019	20250909	202509	2025	2025.6822	UKR	UKRAINIAN	UKR								UKRJUD	UKRAINE	UKR					JUD			0	040	040	04	1	1.0	2	1	2	-4.29553264604811	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	20250909024500	https://www.washingtonblade.com/2025/09/08/activists-in-ukrainian-city-hold-annual-pride-event/
1262036020	20250909	202509	2025	2025.6822	UKR	UKRAINIAN	UKR								USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-8	1	Ukraine	UP	UP		49	32	UP	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250909024500	https://960weli.iheart.com/featured/the-sean-hannity-show/content/2025-09-08-51-the-sean-hannity-show-new-york-crime-surge-september-8th-hour-1/
1262036021	20250909	202509	2025	2025.6822	UKR	UKRAINE	UKR								USA	UNITED STATES	USA								0	042	042	04	1	1.9	4	1	4	-7.78967867575462	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	3	Charlotte, North Carolina, United States	US	USNC	NC119	35.2271	-80.8431	1019610	3	Charlotte, North Carolina, United States	US	USNC	NC119	35.2271	-80.8431	1019610	20250909024500	https://www.newsbusters.org/blogs/nb/jorge-bonilla/2025/09/08/nbc-trumpwashes-their-coverage-brutal-charlotte-stabbing
1262036022	20250909	202509	2025	2025.6822	UKR	UKRAINE	UKR								USA	AMERICAN	USA								1	080	080	08	2	5.0	7	1	7	-8.48806366047746	1	Ukraine	UP	UP		49	32	UP	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	1	Ukraine	UP	UP		49	32	UP	20250909024500	https://www.newsbusters.org/blogs/nb/tim-graham/2025/09/08/newsbusters-podcast-why-news-judgment-clouded-racial-angst
1262036023	20250909	202509	2025	2025.6822	UKRJUD	UKRAINIAN	UKR					JUD													0	040	040	04	1	1.0	6	1	6	-4.29553264604811	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	0								4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	20250909024500	https://www.washingtonblade.com/2025/09/08/activists-in-ukrainian-city-hold-annual-pride-event/
1262036024	20250909	202509	2025	2025.6822	UKRJUD	UKRAINE	UKR					JUD			UKR	UKRAINIAN	UKR								0	040	040	04	1	1.0	2	1	2	-4.29553264604811	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	20250909024500	https://www.washingtonblade.com/2025/09/08/activists-in-ukrainian-city-hold-annual-pride-event/
1262036025	20250909	202509	2025	2025.6822	UKRREF	UKRAINE	UKR					REF			USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-8	1	Ukraine	UP	UP		49	32	UP	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250909024500	https://960weli.iheart.com/featured/the-sean-hannity-show/content/2025-09-08-51-the-sean-hannity-show-new-york-crime-surge-september-8th-hour-1/
1262036026	20250909	202509	2025	2025.6822	USA	WASHINGTON	USA																		1	010	010	01	1	0.0	1	1	1	-4.98753117206983	3	Lake Cushman, Washington, United States	US	USWA	WA045	47.488	-123.266	1518432	0								3	Lake Cushman, Washington, United States	US	USWA		47.488	-123.266	1518432	20250909024500	https://www.yahoo.com/news/articles/washington-town-told-evacuate-ahead-020954897.html
1262036027	20250909	202509	2025	2025.6822	USA	WASHINGTON	USA																		1	010	010	01	1	0.0	6	1	6	-4.98753117206983	3	Lake Cushman, Washington, United States	US	USWA	WA045	47.488	-123.266	1518432	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20250909024500	https://www.yahoo.com/news/articles/washington-town-told-evacuate-ahead-020954897.html
1262036028	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	2	1	2	-2.11180124223602	3	Milwaukee County, Wisconsin, United States	US	USWI	WI079	43.0006	-87.9668	1581100	0								3	Milwaukee County, Wisconsin, United States	US	USWI		43.0006	-87.9668	1581100	20250909024500	https://www.wpr.org/news/wisconsin-supreme-court-when-judges-order-meds
1262036029	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	2	1	2	-2.11180124223602	3	Milwaukee County, Wisconsin, United States	US	USWI	WI079	43.0006	-87.9668	1581100	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250909024500	https://www.wpr.org/news/wisconsin-supreme-court-when-judges-order-meds
1262036030	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	2	1	2	-7.41811175337187	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250909024500	https://www.sandiegouniontribune.com/2025/09/08/reckless-and-inhumane-family-blames-jail-officials-for-mans-death-after-cell-beating/
1262036031	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	2	1	2	-3.34928229665072	3	Dolan Springs, Arizona, United States	US	USAZ	AZ015	35.5919	-114.273	25302	0								3	Dolan Springs, Arizona, United States	US	USAZ		35.5919	-114.273	25302	20250909024500	https://www.fox5vegas.com/2025/09/08/remains-found-under-concrete-slab-identified-by-mohave-county-investigators/
1262036032	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	4	1	4	2.94117647058823	3	Terre Haute, Indiana, United States	US	USIN	IN167	39.4667	-87.4139	444648	0								3	Terre Haute, Indiana, United States	US	USIN		39.4667	-87.4139	444648	20250909024500	https://www.wthitv.com/news/teens-soar-in-new-aviation-academy-program/article_2c412265-e58f-4ae0-a4c4-48da1a36a327.html
1262036033	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	6	1	4	4.73537604456824	3	Lynnfield, Massachusetts, United States	US	USMA	MA009	42.539	-71.0481	612772	0								3	Lynnfield, Massachusetts, United States	US	USMA	MA009	42.539	-71.0481	612772	20250909024500	https://itemlive.com/2025/09/08/lynnfield-looks-for-new-volunteers/
1262036034	20250909	202509	2025	2025.6822	USA	WASHINGTON	USA																		1	010	010	01	1	0.0	1	1	1	-4.98753117206983	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20250909024500	https://www.yahoo.com/news/articles/washington-town-told-evacuate-ahead-020954897.html
1262036035	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	013	013	01	1	0.4	4	1	4	3.16055625790139	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20250909024500	https://www.lowellsun.com/2025/09/08/select-board-chooses-chris-dillon-for-billerica-town-manager/
1262036036	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	015	015	01	1	0.0	4	1	4	0	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250909024500	https://www.yahoo.com/news/articles/nominees-next-spokane-county-prosecutor-020500482.html
1262036037	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	015	015	01	1	0.0	2	1	2	-10.8585858585859	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								3	New Chapel, Indiana, United States	US	USIN		38.354	-85.6908	440033	20250909024500	https://www.wlky.com/article/trial-former-councilman-charged-jamey-noel-case-moving-forward/66018187
1262036038	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	015	015	01	1	0.0	2	1	2	-10.8585858585859	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20250909024500	https://www.wlky.com/article/trial-former-councilman-charged-jamey-noel-case-moving-forward/66018187
1262036039	20250909	202509	2025	2025.6822	USA	LAS VEGAS	USA																		1	017	017	01	1	0.0	10	1	10	-8.37696335078534	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20250909024500	https://www.upr.org/mountain-west-news-bureau/2025-09-08/as-drug-overdoses-decline-nationally-nevada-sees-increased-rates
1262036040	20250909	202509	2025	2025.6822	USA	COLUMBUS	USA																		1	017	017	01	1	0.0	10	1	10	-3.6697247706422	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250909024500	https://www.yahoo.com/news/articles/ohio-statehouse-installs-9-11-233000053.html
1262036041	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	018	018	01	1	3.4	2	1	2	-9.76058931860039	3	Clackamas County Circuit Court, Oregon, United States	US	USOR	OR005	45.3588	-122.607	2699245	0								3	Clackamas County Circuit Court, Oregon, United States	US	USOR		45.3588	-122.607	2699245	20250909024500	https://www.kxl.com/oregon-city-parents-sentenced-for-withholding-medical-care-from-newborn-son/
1262036042	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	4	1	4	-0.69025021570319	3	Flagstaff Police Department, Arizona, United States	US	USAZ	AZ005	35.1877	-111.641	2672266	0								3	Flagstaff Police Department, Arizona, United States	US	USAZ		35.1877	-111.641	2672266	20250909024500	http://www.redrocknews.com/2025/09/08/emersons-silence-is-not-golden-confronts-domestic-violence/
1262036043	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	023	023	02	1	3.4	8	1	8	-1.73010380622838	3	San Saba, Texas, United States	US	USTX	TX411	31.1957	-98.7181	1367538	0								3	San Saba, Texas, United States	US	USTX		31.1957	-98.7181	1367538	20250909024500	https://www.kwtx.com/2025/09/09/we-just-want-go-home-san-saba-texas-residents-remain-limbo-months-after-devastating-flooding/
1262036044	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	030	030	03	1	4.0	4	1	4	-9.76058931860039	3	Clackamas County Circuit Court, Oregon, United States	US	USOR	OR005	45.3588	-122.607	2699245	0								3	Clackamas County Circuit Court, Oregon, United States	US	USOR		45.3588	-122.607	2699245	20250909024500	https://www.kxl.com/oregon-city-parents-sentenced-for-withholding-medical-care-from-newborn-son/
1262036045	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		1	036	036	03	1	4.0	4	1	4	-10.8585858585859	3	Clark County, Indiana, United States	US	USIN	IN019	38.4834	-85.7614	450340	0								3	Clark County, Indiana, United States	US	USIN		38.4834	-85.7614	450340	20250909024500	https://www.wlky.com/article/trial-former-councilman-charged-jamey-noel-case-moving-forward/66018187
1262036046	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		1	036	036	03	1	4.0	2	1	2	-10.8585858585859	3	Clark County, Indiana, United States	US	USIN	IN019	38.4834	-85.7614	450340	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20250909024500	https://www.wlky.com/article/trial-former-councilman-charged-jamey-noel-case-moving-forward/66018187
1262036047	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		1	036	036	03	1	4.0	4	1	4	-2.95857988165681	3	Brooklyn Park, Minnesota, United States	US	USMN	MN053	45.0941	-93.3563	640511	0								3	Brooklyn Park, Minnesota, United States	US	USMN		45.0941	-93.3563	640511	20250909024500	https://www.startribune.com/minnesota-house-democrats-to-vote-on-new-leader-after-melissa-hortmans-assassination/601470255
1262036048	20250909	202509	2025	2025.6822	USA	DAKOTA	USA																		1	036	036	03	1	4.0	4	1	4	2.02103526500309	3	Clay County, Minnesota, United States	US	USMN	MN027	46.8833	-96.4837	659459	0								4	Bethlehem, West Bank (general), West Bank	WE	WE00	18315	31.7049	35.2038	-793854	20250909024500	https://www.plaintalk.net/local_news/article_03ddd0f2-e734-455b-be55-9ea589e27814.html
1262036049	20250909	202509	2025	2025.6822	USA	INDIANA	USA																		1	036	036	03	1	4.0	4	1	4	-10.8585858585859	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								3	Clark County, Indiana, United States	US	USIN		38.4834	-85.7614	450340	20250909024500	https://www.wlky.com/article/trial-former-councilman-charged-jamey-noel-case-moving-forward/66018187
1262036050	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	4	1	4	-7.96703296703297	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250909024500	https://abc13.com/post/20-year-old-man-charged-deadly-hit-run-crash-sw-houston-entered-us-illegally-2022-ice-says/17774213/
1262036051	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	042	042	04	1	1.9	4	1	4	-0.69025021570319	3	Flagstaff Police Department, Arizona, United States	US	USAZ	AZ005	35.1877	-111.641	2672266	0								3	Flagstaff Police Department, Arizona, United States	US	USAZ		35.1877	-111.641	2672266	20250909024500	http://www.redrocknews.com/2025/09/08/emersons-silence-is-not-golden-confronts-domestic-violence/
1262036052	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	2	1	2	4.73537604456824	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20250909024500	https://itemlive.com/2025/09/08/lynnfield-looks-for-new-volunteers/
1262036053	20250909	202509	2025	2025.6822	USA	MAINE	USA																		1	042	042	04	1	1.9	10	1	10	2.39520958083833	2	Maine, United States	US	USME		44.6074	-69.3977	ME	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	20250909024500	https://wjbq.com/ixp/695/p/jasper-beach-natural-wonders/
1262036054	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	2	1	2	4.73537604456824	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20250909024500	https://itemlive.com/2025/09/08/lynnfield-looks-for-new-volunteers/
1262036055	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	4	1	4	-11.8279569892473	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20250909024500	https://www.workers.org/2025/09/87756/
1262036056	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	044	044	04	1	2.5	6	3	6	-2.25872689938398	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250909024500	https://www.wamc.org/2025-09-08/the-school-shooting-industry-is-worth-billions-and-it-keeps-growing
1262036057	20250909	202509	2025	2025.6822	USA	DAKOTA	USA																		1	046	046	04	1	7.0	4	1	4	2.02103526500309	3	Clay County, Minnesota, United States	US	USMN	MN027	46.8833	-96.4837	659459	0								3	Clay County, Minnesota, United States	US	USMN		46.8833	-96.4837	659459	20250909024500	https://www.plaintalk.net/local_news/article_03ddd0f2-e734-455b-be55-9ea589e27814.html
1262036058	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	050	050	05	1	3.5	2	1	2	2.25563909774436	2	Alaska, United States	US	USAK		61.385	-152.268	AK	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	20250909024500	https://www.santacruzsentinel.com/2025/09/08/2025-santa-cruz-county-fair-on-track-to-open-wednesday/
1262036059	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	4	1	4	2.02103526500309	3	Union County, Ohio, United States	US	USOH	OH159	40.3001	-83.3833	1074091	0								3	Union County, Ohio, United States	US	USOH		40.3001	-83.3833	1074091	20250909024500	https://www.plaintalk.net/local_news/article_03ddd0f2-e734-455b-be55-9ea589e27814.html
1262036060	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	3	1	3	4.73537604456824	3	Salem, Oregon, United States	US	USOR	OR047	44.9429	-123.035	1167861	0								3	Lynnfield, Massachusetts, United States	US	USMA	MA009	42.539	-71.0481	612772	20250909024500	https://itemlive.com/2025/09/08/lynnfield-looks-for-new-volunteers/
1262036061	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	2	1	2	0.76219512195122	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250909024500	https://timesofsandiego.com/education/2025/09/08/san-diego-unified-to-vote-on-resolution-of-support-for-prop-50/
1262036062	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	2	1	2	4.73537604456824	3	Lynnfield, Massachusetts, United States	US	USMA	MA009	42.539	-71.0481	612772	0								3	Lynnfield, Massachusetts, United States	US	USMA	MA009	42.539	-71.0481	612772	20250909024500	https://itemlive.com/2025/09/08/lynnfield-looks-for-new-volunteers/
1262036063	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	4	1	4	3.16055625790139	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20250909024500	https://www.lowellsun.com/2025/09/08/select-board-chooses-chris-dillon-for-billerica-town-manager/
1262036064	20250909	202509	2025	2025.6822	USA	LAS VEGAS	USA																		1	051	051	05	1	3.4	12	2	12	-7.27126753591086	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20250909024500	https://www.upr.org/mountain-west-news-bureau/2025-09-08/as-drug-overdoses-decline-nationally-nevada-sees-increased-rates
1262036065	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	4	1	4	3.02521008403361	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20250909024500	https://www.hellomagazine.com/celebrities/854610/jennifer-lawrence-may-have-revealed-her-baby-name-in-the-most-unexpected-way/
1262036066	20250909	202509	2025	2025.6822	USA	NEW YORK	USA																		1	057	057	05	1	8.0	10	1	10	4.78468899521532	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250909024500	https://www.wect.com/2025/09/08/coastal-horizons-celebrate-55th-anniversary-with-annual-luncheon-hosted-by-patrick-j-kennedy/
1262036067	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	061	061	06	2	6.4	2	1	2	0.90047393364929	3	Green Acres, Iowa, United States	US	USIA	IA163	41.57	-90.6101	457094	0								3	Green Acres, Iowa, United States	US	USIA		41.57	-90.6101	457094	20250909024500	https://www.kcrg.com/2025/09/09/midwest-oat-growers-want-renaissance-it-will-be-hard-without-big-ag/
