1271104301	20241028	202410	2024	2024.8164	FRA	FRANCE	FRA								FRAELI	FRANCE	FRA					ELI			1	051	051	05	1	3.4	5	1	5	3.22580645161291	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20251028120000	https://www.allkpop.com/article/2025/10/stray-kids-to-feature-on-dj-snakes-upcoming-album-nomad-with-new-track-in-the-dark
1271105488	20251028	202510	2025	2025.8164	QAT	DOHA	QAT								SYRREF	SYRIAN	SYR					REF			1	046	046	04	1	7.0	2	1	2	2.60869565217392	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Syria	SY	SY		35	38	SY	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20251028120000	https://sana.sy/en/education/2274589/
1271105489	20251028	202510	2025	2025.8164	QAT	QATAR	QAT								SYRREF	SYRIA	SYR					REF			1	046	046	04	1	7.0	1	1	1	2.60869565217392	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20251028120000	https://sana.sy/en/education/2274589/
1271105490	20251028	202510	2025	2025.8164	QAT	QATAR	QAT								TUR	TURKEY	TUR								0	046	046	04	1	7.0	1	1	1	-10.762331838565	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20251028120000	https://www.moneycontrol.com/world/islamabad-will-be-bombed-if-tensions-soar-as-afghanistan-warns-pakistan-after-failed-istanbul-talks-article-13637306.html
1271105491	20251028	202510	2025	2025.8164	QAT	DOHA	QAT								TUR	TURKEY	TUR								0	046	046	04	1	7.0	4	1	4	-10.762331838565	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20251028120000	https://www.moneycontrol.com/world/islamabad-will-be-bombed-if-tensions-soar-as-afghanistan-warns-pakistan-after-failed-istanbul-talks-article-13637306.html
1271105492	20251028	202510	2025	2025.8164	REB	REBEL						REB													0	190	190	19	4	-10.0	10	1	10	-5.46780072904009	4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	0								4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	20251028120000	http://www.strategypage.com/htmw/htsurf/articles/2025102865656.aspx
1271105493	20251028	202510	2025	2025.8164	REB	REBEL						REB			DJI	DJIBOUTI	DJI								0	194	194	19	4	-10.0	2	1	2	-5.46780072904009	4	Arabian Peninsula, Saudi Arabia (general), Saudi Arabia	SA	SA00	25316	25	45	-3092884	4	Bab-El-Mandeb, , Djibouti	DJ	DJ		12.5833	43.35	-3189484	4	Bab-El-Mandeb, , Djibouti	DJ	DJ		12.5833	43.35	-3189484	20251028120000	http://www.strategypage.com/htmw/htsurf/articles/2025102865656.aspx
1271105494	20251028	202510	2025	2025.8164	REB	REBEL						REB			YEM	YEMEN	YEM								0	194	194	19	4	-10.0	1	1	1	-5.46780072904009	4	Arabian Peninsula, Saudi Arabia (general), Saudi Arabia	SA	SA00	25316	25	45	-3092884	4	Hudaydah, Al ?udaydah, Yemen	YM	YM08	32740	14.7978	42.9545	-3183075	4	Bab-El-Mandeb, , Djibouti	DJ	DJ		12.5833	43.35	-3189484	20251028120000	http://www.strategypage.com/htmw/htsurf/articles/2025102865656.aspx
1271105495	20251028	202510	2025	2025.8164	REL	PILGRIM																			1	043	043	04	1	2.8	2	1	2	0.30769230769231	4	Antara, Aceh, Indonesia	ID	ID01	18585	3.5292	99.0184	10119106	0								4	Antara, Aceh, Indonesia	ID	ID01	18585	3.5292	99.0184	10119106	20251028120000	https://en.antaranews.com/news/388465/indonesia-projects-50000-pilgrims-to-join-murur-scheme-in-2026-hajj
1271105496	20251028	202510	2025	2025.8164	REL	PILGRIM																			1	043	043	04	1	2.8	3	1	3	0.30769230769231	4	Muzdalifah, Makkah, Saudi Arabia	SA	SA14	25312	21.4111	39.9088	343974	0								4	Muzdalifah, Makkah, Saudi Arabia	SA	SA14	25312	21.4111	39.9088	343974	20251028120000	https://en.antaranews.com/news/388465/indonesia-projects-50000-pilgrims-to-join-murur-scheme-in-2026-hajj
1271105497	20251028	202510	2025	2025.8164	RUS	RUSSIAN	RUS																		1	080	080	08	2	5.0	8	1	8	-2.25225225225225	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20251028120000	https://www.dhakatribune.com/world/south-asia/395012/is-india-finally-preparing-to-give-up-russian-oil
1271105498	20251028	202510	2025	2025.8164	RUS	RUSSIAN	RUS								DEU	GERMANY	DEU								0	190	190	19	4	-10.0	1	1	1	-8.25335892514395	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Germany	GM	GM		51.5	10.5	GM	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251028120000	http://www.strategypage.com/htmw/htmoral/articles/202510286551.aspx
1271105499	20251028	202510	2025	2025.8164	RUS	RUSSIAN	RUS								DEU	GERMANY	DEU								0	190	190	19	4	-10.0	1	1	1	-8.25335892514395	1	Germany	GM	GM		51.5	10.5	GM	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Germany	GM	GM		51.5	10.5	GM	20251028120000	http://www.strategypage.com/htmw/htmoral/articles/202510286551.aspx
1271105500	20251028	202510	2025	2025.8164	RUS	RUSSIA	RUS								FRA	FRANCE	FRA								0	111	111	11	3	-2.0	1	1	1	-2.70833333333334	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251028120000	https://english.pravda.ru/news/hotspots/164641-france-foreign-legion-deployment-ukraine/
1271105501	20251028	202510	2025	2025.8164	RUS	RUSSIA	RUS								FRA	FRANCE	FRA								0	111	111	11	3	-2.0	1	1	1	-2.70833333333334	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251028120000	https://english.pravda.ru/news/hotspots/164641-france-foreign-legion-deployment-ukraine/
1271105502	20251028	202510	2025	2025.8164	RUS	RUSSIA	RUS								MIL	ARMY						MIL			0	060	060	06	2	6.0	1	1	1	-0.7360672975815	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	20251028120000	https://www.chicagotribune.com/2025/10/28/column-donald-trump-north-korea-kim-jong-un-depetris/
1271105503	20251028	202510	2025	2025.8164	RUS	RUSSIA	RUS								MIL	ARMY						MIL			0	060	060	06	2	6.0	2	1	2	-0.7360672975815	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	1	Ukraine	UP	UP		49	32	UP	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	20251028120000	https://www.chicagotribune.com/2025/10/28/column-donald-trump-north-korea-kim-jong-un-depetris/
1271105504	20251028	202510	2025	2025.8164	RUS	RUSSIAN	RUS								MIL	MILITARY						MIL			1	154	154	15	4	-7.2	10	1	10	-2.70833333333334	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20251028120000	https://english.pravda.ru/news/hotspots/164641-france-foreign-legion-deployment-ukraine/
1271105505	20251028	202510	2025	2025.8164	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	154	154	15	4	-7.2	1	1	1	-0.7360672975815	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	1	Ukraine	UP	UP		49	32	UP	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	20251028120000	https://www.chicagotribune.com/2025/10/28/column-donald-trump-north-korea-kim-jong-un-depetris/
1271105506	20251028	202510	2025	2025.8164	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	154	154	15	4	-7.2	1	1	1	-0.7360672975815	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251028120000	https://www.chicagotribune.com/2025/10/28/column-donald-trump-north-korea-kim-jong-un-depetris/
1271105507	20251028	202510	2025	2025.8164	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	182	182	18	4	-9.5	2	1	2	-5.40540540540541	4	Pokrovsk, Mordoviya, Russia	RS	RS46	25110	54.768	45.837	-2985097	5	Kherson Oblast, Khersons'ka Oblast', Ukraine	UP	UP08	28550	46.5	34	-1041362	4	Pokrovsk, Mordoviya, Russia	RS	RS46	25110	54.768	45.837	-2985097	20251028120000	https://www.yahoo.com/news/articles/ukraine-war-latest-live-russia-111810778.html
1271105508	20251028	202510	2025	2025.8164	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	190	190	19	4	-10.0	1	1	1	-5.40540540540541	5	Kherson Oblast, Khersons'ka Oblast', Ukraine	UP	UP08	28550	46.5	34	-1041362	4	Pokrovsk, Mordoviya, Russia	RS	RS46	25110	54.768	45.837	-2985097	5	Kherson Oblast, Khersons'ka Oblast', Ukraine	UP	UP08	28550	46.5	34	-1041362	20251028120000	https://www.yahoo.com/news/articles/ukraine-war-latest-live-russia-111810778.html
1271105509	20251028	202510	2025	2025.8164	RUS	RUSSIAN	RUS								UKR	KHARKIV	UKR								0	190	190	19	4	-10.0	8	1	8	-5.40540540540541	4	Pokrovsk, Mordoviya, Russia	RS	RS46	25110	54.768	45.837	-2985097	4	Kharkiv, Kharkivs'ka Oblast', Ukraine	UP	UP07	25036	49.9808	36.2527	-1041320	4	Pokrovsk, Mordoviya, Russia	RS	RS46	25110	54.768	45.837	-2985097	20251028120000	https://www.yahoo.com/news/articles/ukraine-war-latest-live-russia-111810778.html
1271105510	20251028	202510	2025	2025.8164	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	190	190	19	4	-10.0	1	1	1	-5.40540540540541	4	Pokrovsk, Mordoviya, Russia	RS	RS46	25110	54.768	45.837	-2985097	5	Kherson Oblast, Khersons'ka Oblast', Ukraine	UP	UP08	28550	46.5	34	-1041362	4	Pokrovsk, Mordoviya, Russia	RS	RS46	25110	54.768	45.837	-2985097	20251028120000	https://www.yahoo.com/news/articles/ukraine-war-latest-live-russia-111810778.html
1271105511	20251028	202510	2025	2025.8164	RUS	RUSSIAN	RUS								UKRMIL	UKRAINE	UKR					MIL			0	040	040	04	1	1.0	2	1	2	-2.70833333333334	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251028120000	https://english.pravda.ru/news/hotspots/164641-france-foreign-legion-deployment-ukraine/
1271105512	20251028	202510	2025	2025.8164	RUS	RUSSIAN	RUS								UKRMIL	UKRAINIAN	UKR					MIL			0	040	040	04	1	1.0	8	1	8	-2.70833333333334	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20251028120000	https://english.pravda.ru/news/hotspots/164641-france-foreign-legion-deployment-ukraine/
1271105513	20251028	202510	2025	2025.8164	RUS	RUSSIAN	RUS								USAGOV	JOE BIDEN	USA					GOV			1	036	036	03	1	4.0	4	1	4	-3.26086956521739	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20251028120000	https://www.rashtranews.com/us-president-joe-biden-agrees-to-meet-vladimir-putin-if-russia-hasnt-invaded-ukraine-world-news/
1271105514	20251028	202510	2025	2025.8164	RUS	RUSSIAN	RUS								USAGOV	JOE BIDEN	USA					GOV			1	040	040	04	1	1.0	4	1	4	-3.26086956521739	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20251028120000	https://www.rashtranews.com/us-president-joe-biden-agrees-to-meet-vladimir-putin-if-russia-hasnt-invaded-ukraine-world-news/
1271105515	20251028	202510	2025	2025.8164	RUSGOV	RUSSIAN	RUS					GOV			DEU	GERMAN	DEU								0	190	190	19	4	-10.0	4	1	4	-8.25335892514395	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Germany	GM	GM		51.5	10.5	GM	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251028120000	http://www.strategypage.com/htmw/htmoral/articles/202510286551.aspx
1271105516	20251028	202510	2025	2025.8164	RUSGOV	RUSSIA	RUS					GOV			DEU	GERMANY	DEU								0	190	190	19	4	-10.0	2	1	2	-8.25335892514395	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20251028120000	http://www.strategypage.com/htmw/htmoral/articles/202510286551.aspx
1271105517	20251028	202510	2025	2025.8164	RUSGOV	RUSSIA	RUS					GOV			FRA	FRANCE	FRA								0	111	111	11	3	-2.0	3	1	3	-2.70833333333334	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251028120000	https://english.pravda.ru/news/hotspots/164641-france-foreign-legion-deployment-ukraine/
1271105518	20251028	202510	2025	2025.8164	RUSGOV	VLADIMIR PUTIN	RUS					GOV			USA	UNITED STATES	USA								1	036	036	03	1	4.0	4	1	4	-3.26086956521739	1	Russia	RS	RS		60	100	RS	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	20251028120000	https://www.rashtranews.com/us-president-joe-biden-agrees-to-meet-vladimir-putin-if-russia-hasnt-invaded-ukraine-world-news/
1271105519	20251028	202510	2025	2025.8164	RUSGOV	RUSSIA	RUS					GOV			USA	THE US	USA								1	061	061	06	2	6.4	2	1	2	-2.25225225225225	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20251028120000	https://www.dhakatribune.com/world/south-asia/395012/is-india-finally-preparing-to-give-up-russian-oil
1271105520	20251028	202510	2025	2025.8164	RUSGOV	VLADIMIR PUTIN	RUS					GOV			USAGOV	THE WHITE HOUSE	USA					GOV			1	036	036	03	1	4.0	6	1	6	-3.26086956521739	1	Russia	RS	RS		60	100	RS	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	20251028120000	https://www.rashtranews.com/us-president-joe-biden-agrees-to-meet-vladimir-putin-if-russia-hasnt-invaded-ukraine-world-news/
1271105521	20251028	202510	2025	2025.8164	RUSGOV	RUSSIAN	RUS					GOV			USAGOV	JOE BIDEN	USA					GOV			1	036	036	03	1	4.0	6	1	6	-3.26086956521739	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20251028120000	https://www.rashtranews.com/us-president-joe-biden-agrees-to-meet-vladimir-putin-if-russia-hasnt-invaded-ukraine-world-news/
1271105522	20251028	202510	2025	2025.8164	RUSGOV	RUSSIAN	RUS					GOV			USAGOV	JOE BIDEN	USA					GOV			1	040	040	04	1	1.0	6	1	6	-3.26086956521739	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20251028120000	https://www.rashtranews.com/us-president-joe-biden-agrees-to-meet-vladimir-putin-if-russia-hasnt-invaded-ukraine-world-news/
1271105523	20251028	202510	2025	2025.8164	SAS	SOUTH ASIA	SAS																		0	020	020	02	1	3.0	5	1	5	7.45428973277075	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20251028120000	https://www.desiblitz.com/content/depop-vs-vinted-which-is-better-for-finding-affordable-fashion
1271105524	20251028	202510	2025	2025.8164	SAU	SAUDI	SAU																		1	050	050	05	1	3.5	1	1	1	5.82010582010582	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20251028120000	https://timesofindia.indiatimes.com/world/middle-east/record-breaking-sale-young-falcon-sells-for-36265-at-saudi-falcons-club-auction-2025/articleshow/124870942.cms
1271105525	20251028	202510	2025	2025.8164	SAU	SAUDI	SAU																		1	050	050	05	1	3.5	1	1	1	5.82010582010582	4	Sakaka, Al Jawf, Saudi Arabia	SA	SA20	25314	29.9697	40.2064	-3098949	0								4	Sakaka, Al Jawf, Saudi Arabia	SA	SA20	25314	29.9697	40.2064	-3098949	20251028120000	https://timesofindia.indiatimes.com/world/middle-east/record-breaking-sale-young-falcon-sells-for-36265-at-saudi-falcons-club-auction-2025/articleshow/124870942.cms
1271105526	20251028	202510	2025	2025.8164	SAU	SAUDI ARABIA	SAU																		1	051	051	05	1	3.4	1	1	1	5.82010582010582	4	Sakaka, Al Jawf, Saudi Arabia	SA	SA20	25314	29.9697	40.2064	-3098949	0								4	Sakaka, Al Jawf, Saudi Arabia	SA	SA20	25314	29.9697	40.2064	-3098949	20251028120000	https://timesofindia.indiatimes.com/world/middle-east/record-breaking-sale-young-falcon-sells-for-36265-at-saudi-falcons-club-auction-2025/articleshow/124870942.cms
1271105527	20251028	202510	2025	2025.8164	SAU	SAUDI ARABIA	SAU																		0	194	194	19	4	-10.0	10	1	10	-5.46780072904009	4	Arabian Peninsula, Saudi Arabia (general), Saudi Arabia	SA	SA00	25316	25	45	-3092884	0								4	Arabian Peninsula, Saudi Arabia (general), Saudi Arabia	SA	SA00	25316	25	45	-3092884	20251028120000	http://www.strategypage.com/htmw/htsurf/articles/2025102865656.aspx
1271105528	20251028	202510	2025	2025.8164	SAU	SAUDI ARABIA	SAU								BUS	INVESTOR						BUS			1	012	012	01	1	-0.4	4	1	4	-3.64583333333334	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20251028120000	https://www.businesstimes.com.sg/international/global/blackrock-ceo-larry-fink-says-investors-pile-gold-crypto-global-debt-risks-rise
1271105529	20251028	202510	2025	2025.8164	SAU	SAUDI	SAU								GOV	KINGDOM						GOV			1	154	154	15	4	-7.2	3	1	3	4.98220640569395	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20251028120000	https://gulfbusiness.com/humain-qualcomm-to-build-saudi-ai-inferencing-hub/
1271105530	20251028	202510	2025	2025.8164	SAU	SAUDI ARABIA	SAU								SAUGOV	ABDULLAH	SAU					GOV			1	042	042	04	1	1.9	1	1	1	5.82010582010582	4	Sakaka, Al Jawf, Saudi Arabia	SA	SA20	25314	29.9697	40.2064	-3098949	4	Sakaka, Al Jawf, Saudi Arabia	SA	SA20	25314	29.9697	40.2064	-3098949	4	Sakaka, Al Jawf, Saudi Arabia	SA	SA20	25314	29.9697	40.2064	-3098949	20251028120000	https://timesofindia.indiatimes.com/world/middle-east/record-breaking-sale-young-falcon-sells-for-36265-at-saudi-falcons-club-auction-2025/articleshow/124870942.cms
1271105531	20251028	202510	2025	2025.8164	SAUGOV	SAUDI	SAU					GOV													1	036	036	03	1	4.0	3	1	3	0.30769230769231	4	Muzdalifah, Makkah, Saudi Arabia	SA	SA14	25312	21.4111	39.9088	343974	0								4	Muzdalifah, Makkah, Saudi Arabia	SA	SA14	25312	21.4111	39.9088	343974	20251028120000	https://en.antaranews.com/news/388465/indonesia-projects-50000-pilgrims-to-join-murur-scheme-in-2026-hajj
1271105532	20251028	202510	2025	2025.8164	SAUGOV	ABDULLAH	SAU					GOV													1	042	042	04	1	1.9	1	1	1	5.82010582010582	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20251028120000	https://timesofindia.indiatimes.com/world/middle-east/record-breaking-sale-young-falcon-sells-for-36265-at-saudi-falcons-club-auction-2025/articleshow/124870942.cms
1271105533	20251028	202510	2025	2025.8164	SAUGOV	ABDULLAH	SAU					GOV													1	051	051	05	1	3.4	3	1	3	5.82010582010582	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20251028120000	https://timesofindia.indiatimes.com/world/middle-east/record-breaking-sale-young-falcon-sells-for-36265-at-saudi-falcons-club-auction-2025/articleshow/124870942.cms
1271105534	20251028	202510	2025	2025.8164	SAUGOV	ABDULLAH	SAU					GOV			GOV	RULER						GOV			1	046	046	04	1	7.0	5	1	5	2.20750551876379	0								0								0								20251028120000	https://timesofindia.indiatimes.com/world/middle-east/uae-sharjah-offers-tenants-major-relief-50-fee-cut-and-full-fine-waiver-for-expired-lease-contracts/articleshow/124872189.cms
1271105535	20251028	202510	2025	2025.8164	SAUGOV	ABDULLAH	SAU					GOV			SAU	SAUDI ARABIA	SAU								1	051	051	05	1	3.4	2	1	2	5.82010582010582	4	Sakaka, Al Jawf, Saudi Arabia	SA	SA20	25314	29.9697	40.2064	-3098949	4	Sakaka, Al Jawf, Saudi Arabia	SA	SA20	25314	29.9697	40.2064	-3098949	4	Sakaka, Al Jawf, Saudi Arabia	SA	SA20	25314	29.9697	40.2064	-3098949	20251028120000	https://timesofindia.indiatimes.com/world/middle-east/record-breaking-sale-young-falcon-sells-for-36265-at-saudi-falcons-club-auction-2025/articleshow/124870942.cms
1271105536	20251028	202510	2025	2025.8164	SDNMIL	SUDAN	SDN					MIL			MIL	ARMY						MIL			1	051	051	05	1	3.4	10	1	10	-8.42696629213483	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	20251028120000	https://www.yahoo.com/news/articles/fears-massacre-sudan-paramilitary-group-113222253.html
1271105537	20251028	202510	2025	2025.8164	SEA	SOUTHEAST ASIA	SEA								MIL	MILITARY						MIL			1	057	057	05	1	8.0	3	1	3	0.53763440860215	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20251028120000	https://www.dhakatribune.com/world/asia/395010/why-trump-holds-sway-over-southeast-asia
1271105538	20251028	202510	2025	2025.8164	SET	SETTLER						SET			BUS	BUSINESS						BUS			1	010	010	01	1	0.0	10	1	10	-2.65957446808511	0								0								0								20251028120000	https://www.thenational.com.pg/government-urged-to-urgently-fix-bulolo-road/
1271105539	20251028	202510	2025	2025.8164	SOM	SOMALIA	SOM																		0	060	060	06	2	6.0	2	1	2	-14.6282973621103	1	Somalia	SO	SO		6	48	SO	0								1	Somalia	SO	SO		6	48	SO	20251028120000	https://www.maltatoday.com.mt/news/court_and_police/137848/man_jailed_for_stabbing_incident_outside_msida_bar
1271105540	20251028	202510	2025	2025.8164	SPY	INTELLIGENCE						SPY													1	071	071	07	2	7.4	10	1	10	1.75438596491228	0								0								0								20251028120000	https://www.fool.com/investing/2025/10/28/3-reasons-to-buy-this-under-the-radar-quantum-comp/?source=iedfolrf0000001
1271105541	20251028	202510	2025	2025.8164	SPY	INTELLIGENCE						SPY			GOV	ADMINISTRATION						GOV			0	010	010	01	1	0.0	2	1	2	-6.12505316886432	2	Florida, United States	US	USFL		27.8333	-81.717	FL	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20251028120000	https://theintercept.com/2025/10/26/drug-war-counternarcotics-report-trump-boat-strikes/
1271105542	20251028	202510	2025	2025.8164	SPY	INTELLIGENCE						SPY			GOV	ADMINISTRATION						GOV			0	010	010	01	1	0.0	8	1	8	-6.12505316886432	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20251028120000	https://theintercept.com/2025/10/26/drug-war-counternarcotics-report-trump-boat-strikes/
1271105543	20251028	202510	2025	2025.8164	SPY	INTELLIGENCE						SPY			PAK	PAKISTAN	PAK								0	010	010	01	1	0.0	6	1	6	-7.23905723905723	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251028120000	https://www.christiantoday.com/news/pakistan-moves-toward-reforming-blasphemy-laws-amid-crackdown-on-hardline-party
1271105544	20251028	202510	2025	2025.8164	SPY	INTELLIGENCE						SPY			PAK	PAKISTAN	PAK								0	010	010	01	1	0.0	4	1	4	-7.23905723905723	4	Jaranwala, Punjab, Pakistan	PK	PK04	23677	31.3333	73.4333	-2763330	4	Jaranwala, Punjab, Pakistan	PK	PK04	23677	31.3333	73.4333	-2763330	4	Jaranwala, Punjab, Pakistan	PK	PK04	23677	31.3333	73.4333	-2763330	20251028120000	https://www.christiantoday.com/news/pakistan-moves-toward-reforming-blasphemy-laws-amid-crackdown-on-hardline-party
1271105545	20251028	202510	2025	2025.8164	SPY	SECRET AGENT						SPY			USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	7.0298769771529	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20251028120000	https://cineuropa.org/en/newsdetail/485285/
1271105546	20251028	202510	2025	2025.8164	SVK	SLOVAK REPUBLIC	SVK																		1	070	070	07	2	7.0	2	1	2	0.73206442166911	4	Bratislava, Bratislavsky Kraj, Slovak Republic	LO	LO02	25445	48.15	17.1167	-840999	0								4	Bratislava, Bratislavsky Kraj, Slovak Republic	LO	LO02	25445	48.15	17.1167	-840999	20251028120000	https://cineuropa.org/en/newsdetail/485279/
