1261114025	20240903	202409	2024	2024.6658	CANGOVEDU	ONTARIO	CAN					GOV	EDU		CAN	ONTARIO	CAN								1	020	020	02	1	3.0	10	1	10	-2.85374554102259	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250903163000	https://www.intelligencer.ca:443/news/local-news/school-trustees-essential/wcm/0046049b-5dda-4c25-b1a8-fb09d2ca2b77
1261116028	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		0	080	080	08	2	5.0	4	1	4	0.92123445416858	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20250903163000	https://411mania.com/wrestling/halls-nxt-review-9-2-25/
1261116029	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		0	0831	083	08	2	5.0	4	1	4	-1.85873605947955	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250903163000	https://www.yahoo.com/news/articles/attorneys-seek-block-florida-inmate-150737003.html
1261116030	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		1	0831	083	08	2	5.0	2	1	2	-1.34770889487871	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20250903163000	https://www.yahoo.com/news/articles/over-1-000-hhs-staffers-155558793.html
1261116031	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		0	0841	084	08	2	7.0	4	1	4	0.65160729800174	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	0								2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20250903163000	https://www.yahoo.com/news/articles/governor-race-exposes-divergent-paths-152650705.html
1261116032	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		0	091	091	09	2	-2.0	2	1	2	-7.40072202166065	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	0								3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	20250903163000	https://nextshark.com/chinese-doctor-texas-cancer-research
1261116033	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		0	091	091	09	2	-2.0	2	1	2	-7.40072202166065	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20250903163000	https://nextshark.com/chinese-doctor-texas-cancer-research
1261116034	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		0	091	091	09	2	-2.0	2	1	2	-6.10169491525423	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	20250903163000	https://www.yahoo.com/news/articles/chinese-doctor-texas-accused-stealing-160446888.html
1261116035	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		0	091	091	09	2	-2.0	2	1	2	-6.10169491525423	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250903163000	https://www.yahoo.com/news/articles/chinese-doctor-texas-accused-stealing-160446888.html
1261116036	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		0	110	110	11	3	-2.0	2	1	2	-4.97041420118343	3	Indian River County, Florida, United States	US	USFL	FL061	27.6878	-80.5831	307624	0								3	Indian River County, Florida, United States	US	USFL		27.6878	-80.5831	307624	20250903163000	https://theothermccain.com/2021/12/12/a-blast-from-the-past/
1261116037	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		0	110	110	11	3	-2.0	1	1	1	-1.34770889487871	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250903163000	https://www.yahoo.com/news/articles/over-1-000-hhs-staffers-155558793.html
1261116038	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		1	111	111	11	3	-2.0	1	1	1	-2.02898550724637	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20250903163000	https://www.washingtonexaminer.com/daily-on-defense/3790990/trump-targets-chicago-baltimore-military-intervention-violent-crime/
1261116039	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		0	112	112	11	3	-2.0	4	1	4	-11.5384615384616	3	Florida State University, Florida, United States	US	USFL	FL073	30.4408	-84.2918	305682	0								3	Florida State University, Florida, United States	US	USFL		30.4408	-84.2918	305682	20250903163000	https://www.abajournal.com/web/article/timeline-of-developments-stemming-from-the-murder-of-law-prof-dan-markel
1261116040	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		0	120	120	12	3	-4.0	4	1	4	0.1547987616099	3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	0								3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	20250903163000	https://www.yahoo.com/news/articles/meharry-medical-college-nashville-general-151541197.html
1261116041	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		1	120	120	12	3	-4.0	1	1	1	5.31220876048462	3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	0								3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	20250903163000	https://www.foodandwine.com/mellow-corn-whiskey-cult-favorite-11798855
1261116042	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		0	120	120	12	3	-4.0	1	1	1	-0.81466395112016	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20250903163000	https://www.yahoo.com/news/articles/argentinian-officials-forced-fly-home-155008998.html
1261116043	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		0	172	172	17	4	-5.0	2	1	2	5.31220876048462	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20250903163000	https://www.foodandwine.com/mellow-corn-whiskey-cult-favorite-11798855
1261116044	20250903	202509	2025	2025.6658	USA	TEXAS	USA																		1	172	172	17	4	-5.0	2	1	2	0.82304526748971	2	Montana, United States	US	USMT		46.9048	-110.326	MT	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250903163000	https://www.yahoo.com/news/articles/texas-tells-lab-grown-meat-152617957.html
1261116045	20250903	202509	2025	2025.6658	USA	TEXAS	USA																		1	172	172	17	4	-5.0	8	1	8	0.82304526748971	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20250903163000	https://www.yahoo.com/news/articles/texas-tells-lab-grown-meat-152617957.html
1261116046	20250903	202509	2025	2025.6658	USA	CHARLOTTE	USA																		1	173	173	17	4	-5.0	2	1	2	-9.23913043478261	3	Charlotte, North Carolina, United States	US	USNC	NC119	35.2271	-80.8431	1019610	0								3	Charlotte, North Carolina, United States	US	USNC	NC119	35.2271	-80.8431	1019610	20250903163000	https://www.yahoo.com/news/articles/charlotte-mother-charged-murder-baby-150015167.html
1261116047	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		0	173	173	17	4	-5.0	6	1	6	-8.89795918367351	3	Sully County, South Dakota, United States	US	USSD	SD119	44.6861	-100.167	1266982	0								3	Sully County, South Dakota, United States	US	USSD		44.6861	-100.167	1266982	20250903163000	https://drgnews.com/2025/09/03/two-sully-county-men-indicted-on-false-statement-and-fraud-charges/
1261116048	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		0	173	173	17	4	-5.0	5	1	4	-11.5384615384616	3	Florida State University, Florida, United States	US	USFL	FL073	30.4408	-84.2918	305682	0								3	Florida State University, Florida, United States	US	USFL		30.4408	-84.2918	305682	20250903163000	https://www.abajournal.com/web/article/timeline-of-developments-stemming-from-the-murder-of-law-prof-dan-markel
1261116049	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	4	1	4	-4.89130434782609	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20250903163000	https://www.wfmz.com/news/area/lehighvalley/northampton-county-plastics-company-officially-under-new-ownership/article_5068c4af-2c13-480e-90cc-01a9c2cd5a4d.html
1261116050	20250903	202509	2025	2025.6658	USA	OKLAHOMA CITY	USA																		1	173	173	17	4	-5.0	10	1	10	-10.5590062111801	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20250903163000	https://okcfox.com/news/local/oklahoma-city-man-sentenced-to-20-years-for-fentanyl-related-overdose-death-second-degree-murder-pleaded-guilty-federal-prison-felony-addiction-drug-illegal-attorney-general
1261116051	20250903	202509	2025	2025.6658	USA	CALIFORNIA	USA																		1	1821	182	18	4	-9.0	5	1	5	-10.9677419354838	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20250903163000	https://www.nydailynews.com/2025/09/03/burning-man-arrested-sexual-assault-rape-burglary/
1261116052	20250903	202509	2025	2025.6658	USA	CHARLOTTE	USA																		1	190	190	19	4	-10.0	8	1	8	-9.23913043478261	3	Charlotte, North Carolina, United States	US	USNC	NC119	35.2271	-80.8431	1019610	0								3	Charlotte, North Carolina, United States	US	USNC	NC119	35.2271	-80.8431	1019610	20250903163000	https://www.yahoo.com/news/articles/charlotte-mother-charged-murder-baby-150015167.html
1261116053	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		1	190	190	19	4	-10.0	1	1	1	-11.5384615384616	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250903163000	https://www.abajournal.com/web/article/timeline-of-developments-stemming-from-the-murder-of-law-prof-dan-markel
1261116054	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		1	190	190	19	4	-10.0	13	1	4	-11.5384615384616	3	Florida State University, Florida, United States	US	USFL	FL073	30.4408	-84.2918	305682	0								3	Florida State University, Florida, United States	US	USFL		30.4408	-84.2918	305682	20250903163000	https://www.abajournal.com/web/article/timeline-of-developments-stemming-from-the-murder-of-law-prof-dan-markel
1261116055	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		1	190	190	19	4	-10.0	2	1	2	-11.25	3	Woodlawn, Maryland, United States	US	USMD	MD045	38.4479	-75.5574	588996	0								3	Woodlawn, Maryland, United States	US	USMD	MD045	38.4479	-75.5574	588996	20250903163000	https://keyt.com/cnn-regional/2025/09/03/woman-and-man-die-from-apparent-murder-suicide-police-say/
1261116056	20250903	202509	2025	2025.6658	USA	CHICAGO	USA																		0	192	192	19	4	-9.5	3	1	3	1.82608695652174	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20250903163000	https://calgarysun.com/news/local-news/barron-building-conversion-spring-2026-completion-date-steak-house-anchor-tenant
1261116057	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA																		0	193	193	19	4	-10.0	1	1	1	-3.01094890510949	3	Annunciation Catholic Church, District of Columbia, United States	US	USDC	DC001	38.9301	-77.0764	529481	0								1	Mexico	MX	MX		23	-102	MX	20250903163000	http://harrisondaily.com/stories/the-latest-new-polish-president-endorsed-by-trump-visits-white-house,319857
1261116058	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								ARG	ARGENTINA	ARG								0	043	043	04	1	2.8	4	1	4	-0.81466395112016	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250903163000	https://www.yahoo.com/news/articles/argentinian-officials-forced-fly-home-155008998.html
1261116059	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								ARG	ARGENTINA	ARG								0	057	057	05	1	8.0	2	1	2	-0.81466395112016	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20250903163000	https://www.yahoo.com/news/articles/argentinian-officials-forced-fly-home-155008998.html
1261116060	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								ARG	ARGENTINA	ARG								0	057	057	05	1	8.0	2	1	2	-0.81466395112016	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250903163000	https://www.yahoo.com/news/articles/argentinian-officials-forced-fly-home-155008998.html
1261116061	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								ARG	ARGENTINA	ARG								0	190	190	19	4	-10.0	2	1	2	-0.81466395112016	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250903163000	https://www.yahoo.com/news/articles/argentinian-officials-forced-fly-home-155008998.html
1261116062	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								ARG	ARGENTINA	ARG								0	190	190	19	4	-10.0	2	1	2	-0.81466395112016	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250903163000	https://www.yahoo.com/news/articles/argentinian-officials-forced-fly-home-155008998.html
1261116063	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								BRA	BRAZIL	BRA								1	042	042	04	1	1.9	2	1	2	-4.13476263399693	3	Worcester Police Department, Massachusetts, United States	US	USMA	MA027	42.2715	-71.7979	604308	1	Brazil	BR	BR		-10	-55	BR	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	20250903163000	https://www.yahoo.com/news/articles/youngest-daughter-mother-arrested-ice-150023207.html
1261116064	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								BRA	BRAZIL	BRA								1	042	042	04	1	1.9	2	1	2	-4.13476263399693	3	Worcester Police Department, Massachusetts, United States	US	USMA	MA027	42.2715	-71.7979	604308	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250903163000	https://www.yahoo.com/news/articles/youngest-daughter-mother-arrested-ice-150023207.html
1261116065	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								BUS	COMPANY						BUS			1	031	031	03	1	5.2	3	1	3	-0.84985835694051	3	Edgecombe County, North Carolina, United States	US	USNC	NC065	35.9002	-77.583	1008551	3	Edgecombe County, North Carolina, United States	US	USNC		35.9002	-77.583	1008551	3	Edgecombe County, North Carolina, United States	US	USNC		35.9002	-77.583	1008551	20250903163000	https://www.reflector.com/news/local/company-that-planned-major-battery-plant-now-shuttering/article_d3ea6ba5-a937-53eb-9ad3-6c12ff835cce.html
1261116066	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								BUS	COMPANY						BUS			1	031	031	03	1	5.2	1	1	1	-0.84985835694051	3	Edgecombe County, North Carolina, United States	US	USNC	NC065	35.9002	-77.583	1008551	3	Tarboro, North Carolina, United States	US	USNC	NC065	35.8968	-77.5358	1022886	3	Tarboro, North Carolina, United States	US	USNC	NC065	35.8968	-77.5358	1022886	20250903163000	https://www.reflector.com/news/local/company-that-planned-major-battery-plant-now-shuttering/article_d3ea6ba5-a937-53eb-9ad3-6c12ff835cce.html
1261116067	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								BUS	COMPANY						BUS			1	031	031	03	1	5.2	2	1	2	-0.84985835694051	3	Rocky Mount, North Carolina, United States	US	USNC	NC127	35.9382	-77.7905	1022368	3	Edgecombe County, North Carolina, United States	US	USNC		35.9002	-77.583	1008551	3	Edgecombe County, North Carolina, United States	US	USNC		35.9002	-77.583	1008551	20250903163000	https://www.reflector.com/news/local/company-that-planned-major-battery-plant-now-shuttering/article_d3ea6ba5-a937-53eb-9ad3-6c12ff835cce.html
1261116068	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								BUS	BANK						BUS			1	043	043	04	1	2.8	6	1	6	-2.77777777777778	3	Clarksville, Tennessee, United States	US	USTN	TN125	36.5298	-87.3595	1269467	3	Clarksville, Tennessee, United States	US	USTN	TN125	36.5298	-87.3595	1269467	3	Clarksville, Tennessee, United States	US	USTN	TN125	36.5298	-87.3595	1269467	20250903163000	https://www.wsmv.com/2025/09/03/land-banks-proposed-develop-affordable-housing-clarksville/
1261116069	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								BUS	AIRWAY						BUS			0	043	043	04	1	2.8	3	1	3	-1.99637023593466	3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	20250903163000	https://www.yahoo.com/news/articles/2-united-planes-collide-san-155215542.html
1261116070	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								BUS	AIRWAY						BUS			0	043	043	04	1	2.8	1	1	1	-1.99637023593466	3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20250903163000	https://www.yahoo.com/news/articles/2-united-planes-collide-san-155215542.html
1261116071	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								BUS	AIRWAY						BUS			0	043	043	04	1	2.8	2	1	2	-1.99637023593466	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	20250903163000	https://www.yahoo.com/news/articles/2-united-planes-collide-san-155215542.html
1261116072	20250903	202509	2025	2025.6658	USA	SOUTH CAROLINA	USA								BUS	AIRWAY						BUS			0	043	043	04	1	2.8	6	1	6	-1.99637023593466	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20250903163000	https://www.yahoo.com/news/articles/2-united-planes-collide-san-155215542.html
1261116073	20250903	202509	2025	2025.6658	USA	OHIO	USA								BUS	INVESTOR						BUS			0	060	060	06	2	6.0	10	1	10	-2.72277227722772	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250903163000	https://www.bondbuyer.com/news/troubled-lombard-illinois-hotel-project-restructures-debt
1261116074	20250903	202509	2025	2025.6658	USA	CHICAGO	USA								BUS	BUSINESS						BUS			1	061	061	06	2	6.4	10	1	10	5.71428571428571	0								0								0								20250903163000	https://www.insuranceinsider.com/article/2fa46lxgcpit81gchzmyp/all-topics/m-a/aon-sells-nfp-wealth-business-to-madison-dearborn-for-almost-3bn
1261116075	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								BUS	CORPORATION						BUS			0	071	071	07	2	7.4	1	1	1	0.65160729800174	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20250903163000	https://www.yahoo.com/news/articles/governor-race-exposes-divergent-paths-152650705.html
1261116076	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								BUS	CORPORATION						BUS			0	071	071	07	2	7.4	1	1	1	0.65160729800174	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20250903163000	https://www.yahoo.com/news/articles/governor-race-exposes-divergent-paths-152650705.html
1261116077	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								BUS	BANK						BUS			1	084	084	08	2	7.0	2	1	2	2.93159609120521	3	Charles Town, West Virginia, United States	US	USWV	WV037	39.289	-77.8597	1554110	3	Charles Town, West Virginia, United States	US	USWV		39.289	-77.8597	1554110	3	Charles Town, West Virginia, United States	US	USWV		39.289	-77.8597	1554110	20250903163000	https://www.insidenova.com/headlines/bank-of-charles-town-renames-to-potomac-bank/article_007abd17-35d9-430f-b341-94f6701f23c9.html
1261116078	20250903	202509	2025	2025.6658	USA	LOS ANGELES	USA								CAN	CANADA	CAN								0	182	182	18	4	-9.5	4	1	4	-1.82767624020888	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20250903163000	https://calgarysun.com/entertainment/celebrity/ketamine-queen-accused-of-selling-fatal-dose-to-matthew-perry-is-set-to-plead-guilty
1261116079	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								COP	POLICE						COP			1	011	011	01	1	-0.1	2	1	2	-4.13476263399693	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	3	Worcester Police Department, Massachusetts, United States	US	USMA		42.2715	-71.7979	604308	3	Worcester Police Department, Massachusetts, United States	US	USMA		42.2715	-71.7979	604308	20250903163000	https://www.yahoo.com/news/articles/youngest-daughter-mother-arrested-ice-150023207.html
1261116080	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								COP	POLICE						COP			1	011	011	01	1	-0.1	2	1	2	-4.13476263399693	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20250903163000	https://www.yahoo.com/news/articles/youngest-daughter-mother-arrested-ice-150023207.html
1261116081	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								COP	POLICE						COP			0	060	060	06	2	6.0	6	1	6	-3.75426621160409	3	Madison County, Iowa, United States	US	USIA	IA121	41.3333	-94.0169	465249	3	Madison County, Iowa, United States	US	USIA		41.3333	-94.0169	465249	3	Madison County, Iowa, United States	US	USIA		41.3333	-94.0169	465249	20250903163000	https://www.yahoo.com/news/articles/2-cattle-dead-following-crash-142740204.html
1261116082	20250903	202509	2025	2025.6658	USA	WASHINGTON	USA								COP	DRUG ENFORCEMENT						COP			0	130	130	13	3	-4.4	1	1	1	-8.78859857482186	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250903163000	https://saharareporters.com/2025/09/03/trump-confirms-us-military-strike-venezuelan-vessel-11-persons-killed
1261116083	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								COP	PRISON						COP			1	173	173	17	4	-5.0	8	1	4	-8.89795918367351	3	Sully County, South Dakota, United States	US	USSD	SD119	44.6861	-100.167	1266982	3	Sully County, South Dakota, United States	US	USSD		44.6861	-100.167	1266982	3	Sully County, South Dakota, United States	US	USSD		44.6861	-100.167	1266982	20250903163000	https://drgnews.com/2025/09/03/two-sully-county-men-indicted-on-false-statement-and-fraud-charges/
1261116084	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								COP	PRISON						COP			1	173	173	17	4	-5.0	4	1	4	-10.5590062111801	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20250903163000	https://okcfox.com/news/local/oklahoma-city-man-sentenced-to-20-years-for-fentanyl-related-overdose-death-second-degree-murder-pleaded-guilty-federal-prison-felony-addiction-drug-illegal-attorney-general
1261116085	20250903	202509	2025	2025.6658	USA	OKLAHOMA CITY	USA								COP	POLICE						COP			1	1823	182	18	4	-10.0	10	1	10	-13.3333333333333	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20250903163000	https://okcfox.com/news/local/victim-identified-in-aug-23-fatal-stabbing-no-arrests-made-crime-transient-camp
1261116086	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								COP	POLICE						COP			1	190	190	19	4	-10.0	2	1	2	-11.25	3	Woodlawn, Maryland, United States	US	USMD	MD045	38.4479	-75.5574	588996	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	3	Woodlawn, Maryland, United States	US	USMD	MD045	38.4479	-75.5574	588996	20250903163000	https://keyt.com/cnn-regional/2025/09/03/woman-and-man-die-from-apparent-murder-suicide-police-say/
1261116087	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								COP	POLICE						COP			1	190	190	19	4	-10.0	1	1	1	-11.25	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	3	Woodlawn, Maryland, United States	US	USMD	MD045	38.4479	-75.5574	588996	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	20250903163000	https://keyt.com/cnn-regional/2025/09/03/woman-and-man-die-from-apparent-murder-suicide-police-say/
1261116088	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								COP	POLICE						COP			1	190	190	19	4	-10.0	1	1	1	-11.25	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	3	Woodlawn, Maryland, United States	US	USMD	MD045	38.4479	-75.5574	588996	20250903163000	https://keyt.com/cnn-regional/2025/09/03/woman-and-man-die-from-apparent-murder-suicide-police-say/
1261116089	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								COPEDU	LAW ENFORCEMENT OFFICER						COP	EDU		1	020	020	02	1	3.0	2	1	2	-11.4093959731544	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20250903163000	https://littleapplepost.com/posts/e6733b32-74c3-4ae9-a58f-0b19c93b8782
1261116090	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								CRM	CARTEL						CRM			0	160	160	16	4	-4.0	2	1	2	-6.70277589708869	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20250903163000	https://www.yahoo.com/news/articles/trump-alien-enemies-act-declared-141726426.html
1261116091	20250903	202509	2025	2025.6658	USA	UNITED STATES	USA								CRM	CARTEL						CRM			0	160	160	16	4	-4.0	6	1	6	-6.70277589708869	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	1	Venezuela	VE	VE		8	-66	VE	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20250903163000	https://www.yahoo.com/news/articles/trump-alien-enemies-act-declared-141726426.html
