1268105280	20251012	202510	2025	2025.7726	BUS	EMPLOYER						BUS													0	050	050	05	1	3.5	7	1	5	1.03092783505155	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20251012001500	https://www.pentictonherald.ca/spare_news/article_9631637c-0b22-5b0d-9ba6-c75a279ee7a7.html
1268105281	20251012	202510	2025	2025.7726	BUS	BUSINESS						BUS													1	141	141	14	3	-6.5	30	1	10	2.25225225225225	0								0								0								20251012001500	https://www.castanetkamloops.net/news/Vernon/577333/Vernon-s-annual-Business-Walks-program-takes-place-Wednesday
1268105282	20251012	202510	2025	2025.7726	BUS	COMPANY						BUS			CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	5	1	5	-7.27272727272727	3	Bucksnort, Tennessee, United States	US	USTN	TN081	35.8856	-87.6845	1314762	3	Bucksnort, Tennessee, United States	US	USTN	TN081	35.8856	-87.6845	1314762	3	Bucksnort, Tennessee, United States	US	USTN	TN081	35.8856	-87.6845	1314762	20251012001500	https://athens-times.com/tennessee-no-survivors-from-massive-explosion-at-munitions-factory-death-toll-still-unknown/
1268105283	20251012	202510	2025	2025.7726	BUS	COMPANIES						BUS			GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	1	1	1	-0.44313146233383	4	Gippsland, Victoria, Australia	AS	AS07	5424	-38	147.5	-1575162	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251012001500	https://www.brisbanetimes.com.au/politics/federal/albanese-scrambles-to-lock-in-minerals-deal-before-trump-meeting-20251006-p5n0b1.html
1268105284	20251012	202510	2025	2025.7726	BUS	COMPANIES						BUS			GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	4	1	4	-0.44313146233383	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251012001500	https://www.brisbanetimes.com.au/politics/federal/albanese-scrambles-to-lock-in-minerals-deal-before-trump-meeting-20251006-p5n0b1.html
1268105285	20251012	202510	2025	2025.7726	BUS	COMPANY						BUS			MED	MEDIA						MED			1	018	018	01	1	3.4	5	1	5	-7.27272727272727	3	Bucksnort, Tennessee, United States	US	USTN	TN081	35.8856	-87.6845	1314762	3	Bucksnort, Tennessee, United States	US	USTN	TN081	35.8856	-87.6845	1314762	3	Bucksnort, Tennessee, United States	US	USTN	TN081	35.8856	-87.6845	1314762	20251012001500	https://athens-times.com/tennessee-no-survivors-from-massive-explosion-at-munitions-factory-death-toll-still-unknown/
1268105286	20251012	202510	2025	2025.7726	CAN	VANCOUVER	CAN																		0	010	010	01	1	0.0	5	1	5	1.03092783505155	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20251012001500	https://www.pentictonherald.ca/spare_news/article_9631637c-0b22-5b0d-9ba6-c75a279ee7a7.html
1268105287	20251012	202510	2025	2025.7726	CAN	CANADA	CAN																		1	010	010	01	1	0.0	8	1	8	-1.44927536231884	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251012001500	https://www.agassizharrisonobserver.com/local-news/snow-starting-to-fall-on-okanagan-connector-also-expected-on-highway-3-8302414
1268105288	20251012	202510	2025	2025.7726	CAN	CANADA	CAN																		0	010	010	01	1	0.0	2	1	2	1.03092783505155	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20251012001500	https://www.pentictonherald.ca/spare_news/article_9631637c-0b22-5b0d-9ba6-c75a279ee7a7.html
1268105289	20251012	202510	2025	2025.7726	CAN	CANADA	CAN																		1	043	043	04	1	2.8	10	1	10	4.30327868852459	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20251012001500	https://www.thegazette.com/obituaries/john-gibson/
1268105290	20251012	202510	2025	2025.7726	CAN	CANADA	CAN																		1	046	046	04	1	7.0	10	1	10	4.296875	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20251012001500	https://standardbredcanada.ca/notices/10-11-25/fiftydallarbill-passes.html
1268105291	20251012	202510	2025	2025.7726	CAN	ONTARIO	CAN																		1	060	060	06	2	6.0	10	1	10	0.83732057416268	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20251012001500	https://www.thepeterboroughexaminer.com/thestar/business/donald-trump-is-trying-to-decimate-our-steel-industry-his-plan-will-backfire/article_f733a5e1-dfd7-5ecd-b8f3-765c3132a7c3.html
1268105292	20251012	202510	2025	2025.7726	CAN	ONTARIO	CAN																		1	071	071	07	2	7.4	12	1	10	0.83732057416268	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20251012001500	https://www.thepeterboroughexaminer.com/thestar/business/donald-trump-is-trying-to-decimate-our-steel-industry-his-plan-will-backfire/article_f733a5e1-dfd7-5ecd-b8f3-765c3132a7c3.html
1268105293	20251012	202510	2025	2025.7726	CANGOVBUS	MARK CARNEY	CAN					GOV	BUS		GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	8	1	8	-1.74216027874564	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251012001500	https://www.bnnbloomberg.ca/business/politics/2025/10/11/i-see-a-lot-of-steep-barriers-industry-experts-weigh-in-on-likelihood-of-keystone-xl-revival/
1268105294	20251012	202510	2025	2025.7726	CANGOVBUS	MARK CARNEY	CAN					GOV	BUS		USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	2	1	2	-1.74216027874564	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251012001500	https://www.bnnbloomberg.ca/business/politics/2025/10/11/i-see-a-lot-of-steep-barriers-industry-experts-weigh-in-on-likelihood-of-keystone-xl-revival/
1268105295	20251012	202510	2025	2025.7726	CHN	CHINA	CHN								BUS	COMPANIES						BUS			1	160	160	16	4	-4.0	10	1	10	0.48209366391184	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251012001500	https://torontosun.com/business/money-news/chinas-new-weapon-in-u-s-trade-talks-batteries
1268105296	20251012	202510	2025	2025.7726	CHN	CHINA	CHN								ESP	SPAIN	ESP								1	010	010	01	1	0.0	2	1	2	-0.88987764182425	1	China	CH	CH		35	105	CH	1	Russia	RS	RS		60	100	RS	1	China	CH	CH		35	105	CH	20251012001500	https://www.financialexpress.com/opinion/across-the-aisle-by-p-chidambaram-up-the-down-staircase/4007314/
1268105297	20251012	202510	2025	2025.7726	CHN	CHINESE	CHN								ESP	SPANISH	ESP								1	010	010	01	1	0.0	4	1	4	-0.88987764182425	1	China	CH	CH		35	105	CH	1	Spain	SP	SP		40	-4	SP	1	China	CH	CH		35	105	CH	20251012001500	https://www.financialexpress.com/opinion/across-the-aisle-by-p-chidambaram-up-the-down-staircase/4007314/
1268105298	20251012	202510	2025	2025.7726	CHN	CHINESE	CHN								FRA	FRENCH	FRA								1	010	010	01	1	0.0	6	1	6	-0.88987764182425	1	China	CH	CH		35	105	CH	1	France	FR	FR		46	2	FR	1	China	CH	CH		35	105	CH	20251012001500	https://www.financialexpress.com/opinion/across-the-aisle-by-p-chidambaram-up-the-down-staircase/4007314/
1268105299	20251012	202510	2025	2025.7726	CHN	CHINA	CHN								GBR	BRITAIN	GBR								1	043	043	04	1	2.8	4	1	4	-4.59905660377358	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	20251012001500	https://www.dailymail.co.uk/news/article-15184255/Police-secret-messaging-app-Beijing-agents-spy-phones.html
1268105300	20251012	202510	2025	2025.7726	CHN	CHINA	CHN								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-4.59905660377358	4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	20251012001500	https://www.dailymail.co.uk/news/article-15184255/Police-secret-messaging-app-Beijing-agents-spy-phones.html
1268105301	20251012	202510	2025	2025.7726	CHN	BEIJING	CHN								GBR	UNITED KINGDOM	GBR								0	112	112	11	3	-2.0	3	1	3	-4.59905660377358	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251012001500	https://www.dailymail.co.uk/news/article-15184255/Police-secret-messaging-app-Beijing-agents-spy-phones.html
1268105302	20251012	202510	2025	2025.7726	CHN	CHINA	CHN								GOV	GOVERNMENT						GOV			1	0234	023	02	1	3.4	10	1	10	-6.5068493150685	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251012001500	https://www.dailymail.co.uk/news/article-15184253/Starmer-Commons-MPs-collapse-China-spy-trial.html
1268105303	20251012	202510	2025	2025.7726	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			0	030	030	03	1	4.0	2	1	2	0.48209366391184	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251012001500	https://torontosun.com/business/money-news/chinas-new-weapon-in-u-s-trade-talks-batteries
1268105304	20251012	202510	2025	2025.7726	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			0	030	030	03	1	4.0	4	1	4	0.48209366391184	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	South Korea	KS	KS		37	127.5	KS	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251012001500	https://torontosun.com/business/money-news/chinas-new-weapon-in-u-s-trade-talks-batteries
1268105305	20251012	202510	2025	2025.7726	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			0	030	030	03	1	4.0	2	1	2	0.48209366391184	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20251012001500	https://torontosun.com/business/money-news/chinas-new-weapon-in-u-s-trade-talks-batteries
1268105306	20251012	202510	2025	2025.7726	CHN	CHINA	CHN								GOV	GOVERNMENT						GOV			1	112	112	11	3	-2.0	10	1	10	-6.5068493150685	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251012001500	https://www.dailymail.co.uk/news/article-15184253/Starmer-Commons-MPs-collapse-China-spy-trial.html
1268105307	20251012	202510	2025	2025.7726	CHN	CHINA	CHN								KORGOV	SOUTH KOREA	KOR					GOV			0	030	030	03	1	4.0	2	1	2	0.48209366391184	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20251012001500	https://torontosun.com/business/money-news/chinas-new-weapon-in-u-s-trade-talks-batteries
1268105308	20251012	202510	2025	2025.7726	CHN	CHINA	CHN								LEG	PARLIAMENT						LEG			1	010	010	01	1	0.0	2	1	2	-4.59905660377358	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251012001500	https://www.dailymail.co.uk/news/article-15184255/Police-secret-messaging-app-Beijing-agents-spy-phones.html
1268105309	20251012	202510	2025	2025.7726	CHN	CHINA	CHN								LEG	PARLIAMENT						LEG			1	042	042	04	1	1.9	1	1	1	-6.5068493150685	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251012001500	https://www.dailymail.co.uk/news/article-15184253/Starmer-Commons-MPs-collapse-China-spy-trial.html
1268105310	20251012	202510	2025	2025.7726	CHN	CHINA	CHN								MNCCHNMED	CHINA MOBILE	CHN					MNC	MED		1	043	043	04	1	2.8	2	1	2	-4.59905660377358	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	20251012001500	https://www.dailymail.co.uk/news/article-15184255/Police-secret-messaging-app-Beijing-agents-spy-phones.html
1268105311	20251012	202510	2025	2025.7726	CHN	CHINA	CHN								MNCCHNMED	CHINA MOBILE	CHN					MNC	MED		1	043	043	04	1	2.8	2	1	2	-4.59905660377358	4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251012001500	https://www.dailymail.co.uk/news/article-15184255/Police-secret-messaging-app-Beijing-agents-spy-phones.html
1268105312	20251012	202510	2025	2025.7726	CHN	CHINA	CHN								RUS	RUSSIA	RUS								1	010	010	01	1	0.0	2	1	2	-0.88987764182425	1	China	CH	CH		35	105	CH	1	France	FR	FR		46	2	FR	1	China	CH	CH		35	105	CH	20251012001500	https://www.financialexpress.com/opinion/across-the-aisle-by-p-chidambaram-up-the-down-staircase/4007314/
1268105313	20251012	202510	2025	2025.7726	CHN	CHINESE	CHN								RUS	RUSSIAN	RUS								1	010	010	01	1	0.0	4	1	4	-0.88987764182425	1	China	CH	CH		35	105	CH	1	Russia	RS	RS		60	100	RS	1	China	CH	CH		35	105	CH	20251012001500	https://www.financialexpress.com/opinion/across-the-aisle-by-p-chidambaram-up-the-down-staircase/4007314/
1268105314	20251012	202510	2025	2025.7726	CHR	CHRISTIAN				CHR															1	010	010	01	1	0.0	10	1	10	1.08191653786708	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20251012001500	https://www.dailymail.co.uk/debate/article-15184145/MAIL-SUNDAY-COMMENT-woke-Left-Britain.html
1268105315	20251012	202510	2025	2025.7726	CHR	CHRISTIAN				CHR															1	051	051	05	1	3.4	10	1	10	1.08191653786708	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20251012001500	https://www.dailymail.co.uk/debate/article-15184145/MAIL-SUNDAY-COMMENT-woke-Left-Britain.html
1268105316	20251012	202510	2025	2025.7726	CHRPRO	EPISCOPAL				CHR	PRO														0	020	020	02	1	3.0	10	1	10	-1.64512338425382	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251012001500	https://www.irishtimes.com/opinion/2025/10/12/rite-and-reason-when-soline-humbert-went-public-with-her-vocation-to-be-a-priest-she-got-threats-and-abuse/
1268105317	20251012	202510	2025	2025.7726	COP	POLICE						COP													1	010	010	01	1	0.0	15	2	15	-5.78257900291799	0								0								0								20251012001500	https://www.nzherald.co.nz/nz/dashcam-footage-shows-driver-make-dangerous-overtake-on-state-highway-2-near-paeroa/7RGFLML34BDNRB6IEGNQNDZTEU/
1268105318	20251012	202510	2025	2025.7726	COP	POLICE						COP													1	010	010	01	1	0.0	10	1	10	-10.091743119266	4	Yarra, New South Wales, Australia	AS	AS02	154641	-34.7833	149.633	-1611642	0								4	Yarra, New South Wales, Australia	AS	AS02	154641	-34.7833	149.633	-1611642	20251012001500	https://www.perthnow.com.au/news/father-and-son-allegedly-attacked-by-group-of-teens-on-melbournes-southbank-c-20322104
1268105319	20251012	202510	2025	2025.7726	COP	POLICE						COP													0	010	010	01	1	0.0	6	1	6	-6.63349917081261	3	West Melbourne, Florida, United States	US	USFL	FL009	28.0717	-80.6534	293092	0								3	West Melbourne, Florida, United States	US	USFL		28.0717	-80.6534	293092	20251012001500	https://www.pressdemocrat.com/2025/10/11/palisades-fire-suspect-placed-gun-in-stuffed-animal-made-recent-fire-threat-feds-allege/
1268105320	20251012	202510	2025	2025.7726	COP	POLICE						COP													0	010	010	01	1	0.0	10	1	10	-4.80349344978166	3	Maricopa County, Arizona, United States	US	USAZ	AZ013	33.5	-112.501	37026	0								3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	20251012001500	https://ktar.com/arizona-news/domestic-incident-south-phoenix/5760442/
1268105321	20251012	202510	2025	2025.7726	COP	POLICE						COP													0	012	012	01	1	-0.4	6	1	6	-6.63349917081261	3	West Melbourne, Florida, United States	US	USFL	FL009	28.0717	-80.6534	293092	0								3	West Melbourne, Florida, United States	US	USFL		28.0717	-80.6534	293092	20251012001500	https://www.pressdemocrat.com/2025/10/11/palisades-fire-suspect-placed-gun-in-stuffed-animal-made-recent-fire-threat-feds-allege/
1268105322	20251012	202510	2025	2025.7726	COP	POLICE						COP													0	012	012	01	1	-0.4	2	1	2	-6.63349917081261	3	West Melbourne, Florida, United States	US	USFL	FL009	28.0717	-80.6534	293092	0								1	France	FR	FR		46	2	FR	20251012001500	https://www.pressdemocrat.com/2025/10/11/palisades-fire-suspect-placed-gun-in-stuffed-animal-made-recent-fire-threat-feds-allege/
1268105323	20251012	202510	2025	2025.7726	COP	POLICE						COP													0	012	012	01	1	-0.4	2	1	2	-6.63349917081261	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								1	France	FR	FR		46	2	FR	20251012001500	https://www.pressdemocrat.com/2025/10/11/palisades-fire-suspect-placed-gun-in-stuffed-animal-made-recent-fire-threat-feds-allege/
1268105324	20251012	202510	2025	2025.7726	COP	POLICE						COP													0	020	020	02	1	3.0	10	1	10	-10.091743119266	4	Yarra, New South Wales, Australia	AS	AS02	154641	-34.7833	149.633	-1611642	0								4	Yarra, New South Wales, Australia	AS	AS02	154641	-34.7833	149.633	-1611642	20251012001500	https://www.perthnow.com.au/news/father-and-son-allegedly-attacked-by-group-of-teens-on-melbournes-southbank-c-20322104
1268105325	20251012	202510	2025	2025.7726	COP	POLICE						COP													1	090	090	09	2	-2.0	10	1	10	-3.1496062992126	1	Pakistan	PK	PK		30	70	PK	0								1	Pakistan	PK	PK		30	70	PK	20251012001500	https://www.thestar.com.my/aseanplus/aseanplus-news/2025/10/12/gunmen-hit-minority-sects-house-of-worship
1268105326	20251012	202510	2025	2025.7726	COP	SECURITY FORCE						COP													0	193	193	19	4	-10.0	10	1	10	-12.1107266435986	4	Dera Ismail Khan, North-West Frontier, Pakistan	PK	PK03	23655	31.8327	70.9024	-2759095	0								4	Dera Ismail Khan, North-West Frontier, Pakistan	PK	PK03	23655	31.8327	70.9024	-2759095	20251012001500	https://www.thestar.com.my/aseanplus/aseanplus-news/2025/10/12/at-least-seven-officers-killed-in-police-station-attack
1268105327	20251012	202510	2025	2025.7726	COP	POLICE						COP			UAF	TERRORIST						UAF			0	010	010	01	1	0.0	1	1	1	-3.75391032325339	4	Muhammad Hussain, North-West Frontier, Pakistan	PK	PK03	23640	32.943	70.6388	90500	4	Muhammad Hussain, North-West Frontier, Pakistan	PK	PK03	23640	32.943	70.6388	90500	4	Muhammad Hussain, North-West Frontier, Pakistan	PK	PK03	23640	32.943	70.6388	90500	20251012001500	https://torontosun.com/news/world/pakistani-taliban-claim-attacks-that-killed-23
1268105328	20251012	202510	2025	2025.7726	COP	POLICE						COP			UAF	FIGHTER						UAF			1	190	190	19	4	-10.0	5	1	5	-12.1107266435986	4	Dera Ismail Khan, North-West Frontier, Pakistan	PK	PK03	23655	31.8327	70.9024	-2759095	4	Dera Ismail Khan, North-West Frontier, Pakistan	PK	PK03	23655	31.8327	70.9024	-2759095	4	Dera Ismail Khan, North-West Frontier, Pakistan	PK	PK03	23655	31.8327	70.9024	-2759095	20251012001500	https://www.thestar.com.my/aseanplus/aseanplus-news/2025/10/12/at-least-seven-officers-killed-in-police-station-attack
1268105329	20251012	202510	2025	2025.7726	COP	POLICE						COP			UAF	TERRORIST						UAF			0	190	190	19	4	-10.0	1	1	1	-3.75391032325339	4	Muhammad Hussain, North-West Frontier, Pakistan	PK	PK03	23640	32.943	70.6388	90500	4	Muhammad Hussain, North-West Frontier, Pakistan	PK	PK03	23640	32.943	70.6388	90500	4	Muhammad Hussain, North-West Frontier, Pakistan	PK	PK03	23640	32.943	70.6388	90500	20251012001500	https://torontosun.com/news/world/pakistani-taliban-claim-attacks-that-killed-23
1268105330	20251012	202510	2025	2025.7726	COP	POLICE						COP			USA	ARIZONA	USA								1	010	010	01	1	0.0	6	1	6	-1.78571428571428	3	Glendale Police Department, Arizona, United States	US	USAZ	AZ013	33.5375	-112.182	2672269	3	Glendale Police Department, Arizona, United States	US	USAZ		33.5375	-112.182	2672269	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20251012001500	https://ktar.com/arizona-news/safe-alert-missing-glendale-man/5760472/
